,0,1,2,3
518,Mag,-35,222,-612
524,Mag,-32,225,-608
530,Mag,-35,223,-610
536,Mag,-33,226,-612
542,Mag,-32,227,-612
548,Mag,-35,226,-613
554,Mag,-36,230,-611
560,Mag,-35,228,-613
566,Mag,-35,228,-612
572,Mag,-39,224,-612
578,Mag,-37,225,-610
584,Mag,-35,224,-610
590,Mag,-37,226,-611
596,Mag,-41,220,-612
602,Mag,-38,231,-613
608,Mag,-37,224,-611
614,Mag,-38,229,-610
620,Mag,-42,226,-611
626,Mag,-39,227,-611
632,Mag,-39,226,-608
638,Mag,-39,227,-612
644,Mag,-38,228,-612
650,Mag,-37,225,-612
656,Mag,-36,224,-612
662,Mag,-37,227,-610
668,Mag,-40,222,-613
674,Mag,-33,223,-611
680,Mag,-33,224,-613
686,Mag,-35,227,-611
692,Mag,-32,223,-611
698,Mag,-34,225,-613
704,Mag,-36,224,-615
710,Mag,-36,223,-611
716,Mag,-29,219,-612
722,Mag,-33,216,-616
728,Mag,-27,211,-615
734,Mag,-34,213,-616
740,Mag,-30,208,-615
746,Mag,-27,212,-614
752,Mag,-25,199,-617
758,Mag,-32,201,-616
764,Mag,-36,227,-610
770,Mag,-31,219,-610
776,Mag,-33,224,-608
782,Mag,-24,214,-610
788,Mag,-34,221,-607
794,Mag,-32,228,-610
800,Mag,-32,229,-607
806,Mag,-35,229,-605
812,Mag,-41,238,-602
818,Mag,-44,238,-606
824,Mag,-44,240,-607
830,Mag,-40,232,-610
836,Mag,-47,234,-609
842,Mag,-44,232,-609
848,Mag,-48,226,-617
854,Mag,-53,215,-625
860,Mag,-78,227,-623
866,Mag,-19,206,-614
872,Mag,-54,229,-617
878,Mag,-53,234,-621
884,Mag,-48,233,-618
887,Mag,-35,160,-435
893,Mag,-44,162,-439
899,Mag,-41,163,-437
905,Mag,-44,163,-439
911,Mag,-41,165,-441
917,Mag,-42,161,-440
923,Mag,-43,159,-440
929,Mag,-46,163,-440
935,Mag,-37,166,-437
941,Mag,-41,165,-440
947,Mag,-41,161,-439
953,Mag,-35,167,-441
959,Mag,-39,164,-439
965,Mag,-43,162,-440
971,Mag,-41,163,-438
977,Mag,-44,162,-440
983,Mag,-42,164,-438
989,Mag,-40,165,-438
995,Mag,-38,165,-439
1001,Mag,-37,166,-439
1007,Mag,-38,165,-439
1013,Mag,-41,164,-441
1019,Mag,-43,167,-440
1025,Mag,-46,163,-437
1031,Mag,-44,161,-438
1037,Mag,-45,161,-439
1043,Mag,-43,163,-439
1049,Mag,-42,162,-436
1055,Mag,-44,160,-438
1061,Mag,-45,160,-440
1067,Mag,-46,159,-440
1073,Mag,-48,163,-439
1079,Mag,-44,161,-438
1085,Mag,-46,158,-436
1091,Mag,-46,163,-440
1097,Mag,-45,160,-439
1103,Mag,-43,154,-437
1109,Mag,-43,165,-437
1115,Mag,-45,159,-439
1121,Mag,-44,161,-437
1127,Mag,-45,160,-435
1133,Mag,-41,161,-440
1136,Mag,-41,147,-435
1142,Mag,-51,154,-441
1148,Mag,-48,156,-441
1154,Mag,-50,155,-440
1160,Mag,-50,156,-441
1166,Mag,-53,156,-438
1172,Mag,-52,151,-441
1178,Mag,-52,155,-442
1184,Mag,-49,154,-439
1190,Mag,-52,156,-441
1196,Mag,-54,155,-441
1202,Mag,-49,153,-440
1208,Mag,-50,154,-440
1214,Mag,-52,156,-440
1220,Mag,-51,158,-440
1226,Mag,-50,153,-439
1232,Mag,-55,152,-440
1238,Mag,-53,156,-439
1244,Mag,-52,158,-440
1250,Mag,-52,155,-442
1256,Mag,-51,155,-439
1262,Mag,-53,151,-438
1268,Mag,-51,155,-440
1274,Mag,-52,154,-439
1280,Mag,-51,155,-439
1286,Mag,-53,152,-440
1292,Mag,-54,151,-440
1298,Mag,-49,156,-440
1304,Mag,-53,151,-438
1310,Mag,-53,151,-442
1316,Mag,-50,153,-441
1322,Mag,-51,155,-439
1328,Mag,-54,149,-437
1334,Mag,-54,153,-437
1340,Mag,-51,152,-442
1346,Mag,-51,156,-439
1352,Mag,-53,152,-439
1358,Mag,-52,152,-437
1364,Mag,-54,159,-438
1370,Mag,-55,154,-438
1376,Mag,-53,149,-439
1382,Mag,-53,151,-439
1388,Mag,-52,154,-438
1394,Mag,-53,155,-440
1400,Mag,-54,156,-439
1406,Mag,-54,149,-439
1412,Mag,-53,154,-438
1418,Mag,-52,152,-439
1424,Mag,-56,153,-435
1430,Mag,-46,153,-437
1436,Mag,-52,153,-438
1442,Mag,-51,155,-438
1448,Mag,-54,154,-437
1454,Mag,-54,155,-439
1460,Mag,-50,158,-438
1466,Mag,-55,153,-437
1472,Mag,-52,153,-437
1478,Mag,-49,155,-438
1484,Mag,-53,154,-438
1490,Mag,-51,154,-438
1496,Mag,-50,157,-439
1502,Mag,-52,155,-438
1508,Mag,-54,153,-437
1514,Mag,-51,154,-438
1520,Mag,-52,157,-440
1526,Mag,-50,156,-439
1532,Mag,-47,154,-440
1538,Mag,-54,151,-438
1544,Mag,-48,153,-439
1550,Mag,-53,154,-437
1556,Mag,-52,158,-438
1562,Mag,-50,155,-439
1568,Mag,-49,154,-438
1574,Mag,-55,151,-438
1580,Mag,-48,155,-437
1586,Mag,-48,152,-437
1592,Mag,-51,152,-436
1598,Mag,-50,155,-439
1604,Mag,-51,156,-437
1610,Mag,-48,158,-438
1616,Mag,-52,154,-439
1622,Mag,-54,155,-438
1628,Mag,-50,155,-435
1634,Mag,-55,156,-436
1640,Mag,-49,155,-438
1646,Mag,-53,159,-436
1652,Mag,-52,154,-437
1658,Mag,-52,156,-438
1664,Mag,-50,153,-436
1670,Mag,-50,156,-437
1676,Mag,-50,152,-436
1682,Mag,-52,151,-436
1688,Mag,-51,154,-438
1694,Mag,-52,156,-439
1700,Mag,-51,153,-437
1706,Mag,-49,154,-439
1712,Mag,-56,155,-439
1718,Mag,-45,146,-436
1724,Mag,-51,155,-439
1730,Mag,-52,154,-437
1736,Mag,-48,156,-439
1742,Mag,-52,156,-438
1748,Mag,-50,155,-437
1754,Mag,-51,159,-438
1760,Mag,-49,156,-437
1766,Mag,-48,154,-437
1772,Mag,-51,154,-438
1778,Mag,-51,154,-439
1784,Mag,-52,155,-438
1790,Mag,-54,152,-437
1796,Mag,-51,155,-439
1802,Mag,-49,158,-437
1808,Mag,-48,155,-439
1814,Mag,-50,152,-437
1820,Mag,-49,155,-436
1826,Mag,-50,153,-436
1832,Mag,-50,152,-437
1838,Mag,-49,154,-438
1844,Mag,-51,154,-434
1850,Mag,-52,155,-436
1856,Mag,-52,153,-436
1862,Mag,-52,155,-439
1868,Mag,-49,155,-439
1874,Mag,-52,151,-437
1880,Mag,-48,155,-438
1886,Mag,-51,154,-438
1892,Mag,-49,156,-438
1898,Mag,-51,155,-437
1904,Mag,-49,155,-437
1910,Mag,-54,151,-437
1916,Mag,-51,154,-437
1922,Mag,-50,151,-436
1928,Mag,-51,153,-438
1934,Mag,-53,154,-438
1940,Mag,-48,151,-437
1946,Mag,-51,154,-435
1952,Mag,-49,155,-437
1958,Mag,-51,156,-436
1964,Mag,-51,150,-439
1970,Mag,-54,149,-436
1976,Mag,-50,152,-439
1982,Mag,-51,152,-435
1988,Mag,-50,151,-437
1994,Mag,-53,151,-437
2000,Mag,-52,155,-436
2006,Mag,-50,155,-436
2012,Mag,-53,153,-438
2018,Mag,-50,151,-437
2024,Mag,-52,159,-438
2030,Mag,-51,150,-436
2036,Mag,-50,156,-437
2042,Mag,-51,154,-435
2048,Mag,-49,151,-437
2054,Mag,-49,151,-438
2060,Mag,-53,153,-436
2066,Mag,-48,156,-437
2072,Mag,-51,153,-435
2078,Mag,-51,154,-436
2084,Mag,-50,155,-435
2090,Mag,-52,153,-437
2096,Mag,-56,154,-435
2102,Mag,-49,155,-437
2108,Mag,-52,157,-437
2114,Mag,-50,152,-437
2120,Mag,-48,153,-435
2126,Mag,-52,155,-438
2132,Mag,-51,152,-436
2138,Mag,-55,151,-438
2144,Mag,-50,155,-435
2150,Mag,-48,156,-434
2156,Mag,-53,154,-434
2162,Mag,-51,151,-435
2168,Mag,-53,154,-436
2174,Mag,-49,156,-437
2180,Mag,-49,157,-436
2186,Mag,-51,155,-435
2192,Mag,-51,156,-437
2198,Mag,-53,155,-438
2204,Mag,-52,151,-437
2210,Mag,-50,151,-438
2216,Mag,-49,156,-434
2222,Mag,-54,152,-438
2228,Mag,-48,152,-435
2234,Mag,-54,154,-436
2240,Mag,-48,157,-437
2246,Mag,-52,153,-433
2252,Mag,-53,153,-437
2258,Mag,-49,155,-437
2264,Mag,-52,155,-436
2270,Mag,-44,155,-435
2276,Mag,-50,153,-435
2282,Mag,-49,150,-438
2288,Mag,-51,156,-437
2294,Mag,-54,152,-436
2300,Mag,-49,156,-435
2306,Mag,-47,152,-436
2312,Mag,-54,152,-436
2318,Mag,-53,152,-437
2324,Mag,-52,152,-436
2330,Mag,-52,151,-436
2336,Mag,-48,154,-440
2342,Mag,-49,156,-436
2348,Mag,-48,153,-438
2354,Mag,-53,153,-438
2360,Mag,-48,151,-437
2366,Mag,-50,153,-436
2372,Mag,-50,155,-434
2378,Mag,-52,153,-434
2384,Mag,-55,152,-435
