,0,1,2,3
2327,Al,30.35,,
2333,Al,30.68,,
2339,Al,30.77,,
2345,Al,30.94,,
2351,Al,30.60,,
2357,Al,31.02,,
2363,Al,30.52,,
2369,Al,30.35,,
2375,Al,31.02,,
2381,Al,30.35,,
2387,Al,30.68,,
