,0,1,2,3
1551,Temp,27.70,,
1557,Temp,27.80,,
1563,Temp,27.80,,
1569,Temp,27.80,,
1575,Temp,27.80,,
1581,Temp,27.80,,
1587,Temp,27.80,,
1593,Temp,27.80,,
1599,Temp,27.80,,
1605,Temp,27.80,,
1611,Temp,27.80,,
1617,Temp,27.80,,
1623,Temp,27.80,,
1629,Temp,27.80,,
1635,Temp,27.80,,
1641,Temp,27.80,,
1647,Temp,27.80,,
1653,Temp,27.80,,
1659,Temp,27.80,,
1665,Temp,27.80,,
1671,Temp,27.80,,
1677,Temp,27.80,,
1683,Temp,27.80,,
1689,Temp,27.80,,
1695,Temp,27.80,,
1701,Temp,27.80,,
1707,Temp,27.80,,
1713,Temp,27.80,,
1719,Temp,27.80,,
1725,Temp,27.80,,
1731,Temp,27.80,,
1737,Temp,27.80,,
1743,Temp,27.80,,
1749,Temp,27.80,,
1755,Temp,27.80,,
1761,Temp,27.90,,
1767,Temp,27.80,,
1773,Temp,27.90,,
1779,Temp,27.90,,
1785,Temp,27.90,,
1791,Temp,27.90,,
1797,Temp,27.90,,
1803,Temp,27.90,,
1809,Temp,27.90,,
1815,Temp,27.90,,
1821,Temp,27.90,,
1827,Temp,27.90,,
1833,Temp,27.90,,
1839,Temp,27.90,,
1845,Temp,27.90,,
1851,Temp,27.90,,
1857,Temp,27.90,,
1863,Temp,27.90,,
1869,Temp,27.90,,
1875,Temp,27.90,,
1881,Temp,27.90,,
1887,Temp,27.90,,
1893,Temp,27.90,,
1899,Temp,27.90,,
1905,Temp,27.90,,
1911,Temp,27.90,,
1917,Temp,27.90,,
1923,Temp,27.90,,
1929,Temp,27.90,,
1935,Temp,27.90,,
1941,Temp,27.90,,
1947,Temp,27.90,,
1953,Temp,27.90,,
1959,Temp,27.90,,
1965,Temp,27.90,,
1971,Temp,27.90,,
1977,Temp,27.90,,
1983,Temp,27.90,,
1989,Temp,27.90,,
1995,Temp,27.90,,
2001,Temp,28.00,,
2007,Temp,28.00,,
2013,Temp,28.00,,
2019,Temp,28.00,,
2025,Temp,28.00,,
2031,Temp,28.00,,
2037,Temp,28.00,,
2043,Temp,28.00,,
2049,Temp,28.00,,
2055,Temp,28.00,,
2061,Temp,28.00,,
2067,Temp,28.00,,
2073,Temp,28.00,,
2079,Temp,28.00,,
2085,Temp,28.00,,
2091,Temp,28.00,,
2097,Temp,28.00,,
2103,Temp,28.00,,
2109,Temp,28.00,,
2115,Temp,28.00,,
2121,Temp,28.00,,
2127,Temp,28.00,,
2133,Temp,28.00,,
2139,Temp,28.00,,
2145,Temp,28.00,,
2151,Temp,28.00,,
2157,Temp,28.00,,
2163,Temp,28.00,,
2169,Temp,28.00,,
2175,Temp,28.00,,
2181,Temp,28.00,,
2187,Temp,28.10,,
2193,Temp,28.10,,
2199,Temp,28.10,,
2205,Temp,28.10,,
2211,Temp,28.10,,
2217,Temp,28.10,,
2223,Temp,28.10,,
2229,Temp,28.10,,
2235,Temp,28.10,,
2241,Temp,28.10,,
2247,Temp,28.10,,
2253,Temp,28.10,,
2259,Temp,28.10,,
2265,Temp,28.10,,
2271,Temp,28.10,,
2277,Temp,28.10,,
2283,Temp,28.10,,
2289,Temp,28.10,,
2295,Temp,28.10,,
2301,Temp,28.10,,
2307,Temp,28.10,,
2313,Temp,28.10,,
2319,Temp,28.10,,
2325,Temp,28.10,,
2331,Temp,28.10,,
2337,Temp,28.10,,
2343,Temp,28.10,,
2349,Temp,28.10,,
2355,Temp,28.10,,
2361,Temp,28.10,,
2367,Temp,28.10,,
2373,Temp,28.10,,
2379,Temp,28.10,,
2385,Temp,28.10,,
2391,Temp,28.10,,
2397,Temp,28.10,,
2403,Temp,28.10,,
2409,Temp,28.10,,
2415,Temp,28.10,,
2421,Temp,28.20,,
2427,Temp,28.20,,
2433,Temp,28.20,,
2439,Temp,28.20,,
2445,Temp,28.20,,
2451,Temp,28.20,,
2457,Temp,28.20,,
2463,Temp,28.20,,
2469,Temp,28.20,,
2475,Temp,28.20,,
2481,Temp,28.20,,
2487,Temp,28.20,,
2493,Temp,28.20,,
2499,Temp,28.20,,
2505,Temp,28.20,,
2511,Temp,28.20,,
2517,Temp,28.20,,
2523,Temp,28.20,,
2529,Temp,28.20,,
2535,Temp,28.20,,
2541,Temp,28.20,,
2547,Temp,28.20,,
2553,Temp,28.20,,
2559,Temp,28.20,,
2565,Temp,28.20,,
2571,Temp,28.20,,
2577,Temp,28.20,,
2583,Temp,28.20,,
2589,Temp,28.20,,
2595,Temp,28.20,,
2601,Temp,28.20,,
2607,Temp,28.20,,
2613,Temp,28.20,,
2619,Temp,28.20,,
2625,Temp,28.20,,
2631,Temp,28.20,,
2637,Temp,28.20,,
2643,Temp,28.20,,
2649,Temp,28.20,,
2655,Temp,28.20,,
2661,Temp,28.20,,
2667,Temp,28.20,,
2673,Temp,28.20,,
2679,Temp,28.20,,
2685,Temp,28.20,,
2691,Temp,28.30,,
2697,Temp,28.30,,
2703,Temp,28.30,,
2709,Temp,28.30,,
2715,Temp,28.30,,
2721,Temp,28.30,,
2727,Temp,28.30,,
2733,Temp,28.30,,
2739,Temp,28.30,,
2745,Temp,28.30,,
2751,Temp,28.30,,
2757,Temp,28.30,,
2763,Temp,28.30,,
2769,Temp,28.30,,
2775,Temp,28.30,,
2781,Temp,28.30,,
2787,Temp,28.30,,
2793,Temp,28.30,,
2799,Temp,28.30,,
2805,Temp,28.30,,
2811,Temp,28.30,,
2817,Temp,28.30,,
2823,Temp,28.30,,
2829,Temp,28.30,,
2835,Temp,28.30,,
2841,Temp,28.30,,
2847,Temp,28.30,,
2853,Temp,28.30,,
2859,Temp,28.30,,
2865,Temp,28.30,,
2871,Temp,28.30,,
2877,Temp,28.30,,
2883,Temp,28.30,,
2889,Temp,28.40,,
2895,Temp,28.30,,
2901,Temp,28.40,,
2907,Temp,28.30,,
2913,Temp,28.40,,
2919,Temp,28.40,,
2925,Temp,28.40,,
2931,Temp,28.40,,
2937,Temp,28.40,,
2943,Temp,28.40,,
2949,Temp,28.40,,
2955,Temp,28.40,,
2961,Temp,28.40,,
2967,Temp,28.40,,
2973,Temp,28.40,,
2979,Temp,28.40,,
2985,Temp,28.40,,
2991,Temp,28.40,,
2997,Temp,28.40,,
3003,Temp,28.40,,
3009,Temp,28.40,,
3015,Temp,28.40,,
3021,Temp,28.40,,
3027,Temp,28.40,,
3033,Temp,28.40,,
3039,Temp,28.40,,
3045,Temp,28.40,,
