,0,1,2,3
822,Accl,1.52,-1.72,10.65
828,Accl,1.15,-0.17,10.06
834,Accl,-0.79,-0.71,8.68
840,Accl,0.07,0.02,9.45
846,Accl,-0.73,-0.18,9.90
852,Accl,-1.76,1.22,9.08
858,Accl,-1.13,2.35,9.50
864,Accl,-0.23,0.86,4.83
870,Accl,1.56,2.58,8.32
876,Accl,0.97,2.16,10.48
882,Accl,2.02,2.22,8.44
885,Accl,-1.16,1.03,-10.43
891,Accl,-1.18,0.99,-10.41
897,Accl,-1.23,0.91,-10.41
903,Accl,-1.16,0.92,-10.42
909,Accl,-1.19,0.94,-10.41
915,Accl,-1.20,0.97,-10.41
921,Accl,-1.10,1.00,-10.42
927,Accl,-1.13,1.03,-10.41
933,Accl,-1.16,1.03,-10.41
939,Accl,-1.14,1.01,-10.41
945,Accl,-1.16,0.97,-10.43
951,Accl,-1.15,0.99,-10.41
957,Accl,-1.15,0.98,-10.41
963,Accl,-1.18,0.97,-10.42
969,Accl,-1.14,0.98,-10.42
975,Accl,-1.12,1.02,-10.41
981,Accl,-1.18,0.97,-10.42
987,Accl,-0.98,0.66,-10.43
993,Accl,-1.20,0.87,-10.39
999,Accl,-1.19,0.93,-10.42
1005,Accl,-1.13,0.92,-10.43
1011,Accl,-1.19,1.11,-10.40
1017,Accl,-1.16,1.00,-10.41
1023,Accl,-1.05,0.85,-10.45
1029,Accl,-1.10,0.90,-10.42
1035,Accl,-1.14,1.00,-10.39
1041,Accl,-1.04,1.00,-10.42
1047,Accl,-1.09,0.99,-10.43
1053,Accl,-1.17,0.93,-10.41
1059,Accl,-1.17,0.93,-10.40
1065,Accl,-1.24,0.99,-10.42
1071,Accl,-1.09,0.84,-10.41
1077,Accl,-1.23,1.10,-10.41
1083,Accl,-1.17,0.99,-10.41
1089,Accl,-1.13,0.98,-10.41
1095,Accl,-1.21,0.99,-10.41
1101,Accl,-1.13,1.08,-10.40
1107,Accl,-1.12,0.85,-10.44
1113,Accl,-1.12,0.98,-10.43
1119,Accl,-1.13,0.94,-10.42
1125,Accl,-1.15,0.93,-10.42
1131,Accl,-1.15,0.98,-10.41
1134,Accl,-1.14,0.93,-10.42
1140,Accl,-1.12,0.95,-10.42
1146,Accl,-1.11,0.95,-10.42
1152,Accl,-1.11,0.95,-10.43
1158,Accl,-1.13,0.95,-10.42
1164,Accl,-1.12,0.94,-10.43
1170,Accl,-1.13,0.94,-10.43
1176,Accl,-1.10,0.95,-10.44
1182,Accl,-1.10,0.95,-10.44
1188,Accl,-1.11,0.94,-10.43
1194,Accl,-1.11,0.96,-10.42
1200,Accl,-1.11,0.94,-10.41
1206,Accl,-1.12,0.93,-10.42
1212,Accl,-1.11,0.93,-10.42
1218,Accl,-1.09,0.97,-10.43
1224,Accl,-1.10,0.96,-10.43
1230,Accl,-1.11,0.94,-10.44
1236,Accl,-1.12,0.94,-10.43
1242,Accl,-1.13,0.95,-10.40
1248,Accl,-1.10,0.95,-10.43
1254,Accl,-1.12,0.95,-10.44
1260,Accl,-1.11,0.98,-10.43
1266,Accl,-1.13,0.97,-10.42
1272,Accl,-1.12,0.96,-10.44
1278,Accl,-1.12,0.95,-10.42
1284,Accl,-1.11,0.94,-10.42
1290,Accl,-1.11,0.96,-10.43
1296,Accl,-1.12,0.95,-10.43
1302,Accl,-1.14,0.95,-10.43
1308,Accl,-1.13,0.95,-10.42
1314,Accl,-1.11,0.96,-10.44
1320,Accl,-1.11,0.96,-10.43
1326,Accl,-1.12,0.97,-10.42
1332,Accl,-1.12,0.95,-10.42
1338,Accl,-1.10,0.96,-10.43
1344,Accl,-1.12,0.95,-10.42
1350,Accl,-1.10,0.94,-10.44
1356,Accl,-1.10,0.96,-10.43
1362,Accl,-1.12,0.97,-10.44
1368,Accl,-1.11,0.94,-10.43
1374,Accl,-1.11,0.95,-10.43
1380,Accl,-1.10,0.92,-10.43
1386,Accl,-1.12,0.95,-10.42
1392,Accl,-1.10,0.93,-10.43
1398,Accl,-1.11,0.97,-10.44
1404,Accl,-1.10,0.97,-10.43
1410,Accl,-1.13,1.00,-10.43
1416,Accl,-1.10,0.94,-10.45
1422,Accl,-1.14,0.99,-10.42
1428,Accl,-1.10,0.92,-10.43
1434,Accl,-1.12,0.94,-10.44
1440,Accl,-1.09,0.90,-10.45
1446,Accl,-1.11,0.94,-10.44
1452,Accl,-1.10,0.95,-10.46
1458,Accl,-1.15,0.94,-10.42
1464,Accl,-0.94,1.04,-10.49
1470,Accl,-1.06,0.81,-10.44
1476,Accl,-1.11,0.91,-10.44
1482,Accl,-1.10,0.94,-10.45
1488,Accl,-1.05,0.93,-10.45
1494,Accl,-1.11,0.96,-10.43
1500,Accl,-1.08,0.96,-10.44
1506,Accl,-1.06,0.96,-10.45
1512,Accl,-1.08,0.97,-10.45
1518,Accl,-1.12,0.97,-10.44
1524,Accl,-1.05,0.97,-10.45
1530,Accl,-1.05,0.97,-10.46
1536,Accl,-1.11,0.97,-10.44
1542,Accl,-1.11,0.98,-10.43
1548,Accl,-1.09,0.96,-10.44
1554,Accl,-1.08,0.95,-10.45
1560,Accl,-1.08,0.97,-10.45
1566,Accl,-1.07,0.95,-10.44
1572,Accl,-1.09,0.94,-10.44
1578,Accl,-1.10,0.94,-10.44
1584,Accl,-1.09,0.94,-10.44
1590,Accl,-1.07,0.95,-10.43
1596,Accl,-1.10,0.95,-10.44
1602,Accl,-1.08,0.96,-10.45
1608,Accl,-1.09,0.95,-10.44
1614,Accl,-1.11,0.94,-10.43
1620,Accl,-1.09,0.95,-10.44
1626,Accl,-1.09,0.93,-10.44
1632,Accl,-1.08,0.95,-10.44
1638,Accl,-1.09,0.95,-10.44
1644,Accl,-1.11,0.95,-10.44
1650,Accl,-1.10,0.96,-10.45
1656,Accl,-1.05,0.97,-10.44
1662,Accl,-1.12,0.96,-10.44
1668,Accl,-1.06,0.96,-10.44
1674,Accl,-1.06,0.96,-10.43
1680,Accl,-1.08,0.97,-10.43
1686,Accl,-1.12,0.98,-10.44
1692,Accl,-1.06,0.93,-10.42
1698,Accl,-1.11,0.97,-10.43
1704,Accl,-1.14,0.96,-10.43
1710,Accl,-1.03,0.92,-10.44
1716,Accl,-1.08,0.93,-10.43
1722,Accl,-1.07,0.93,-10.44
1728,Accl,-1.06,0.89,-10.43
1734,Accl,-1.07,0.95,-10.44
1740,Accl,-1.07,0.88,-10.43
1746,Accl,-1.15,0.93,-10.42
1752,Accl,-1.16,0.98,-10.44
1758,Accl,-1.10,0.94,-10.44
1764,Accl,-1.10,0.94,-10.43
1770,Accl,-1.07,0.95,-10.43
1776,Accl,-1.08,0.93,-10.44
1782,Accl,-1.13,0.97,-10.43
1788,Accl,-1.09,0.97,-10.43
1794,Accl,-1.10,0.97,-10.43
1800,Accl,-1.07,0.96,-10.45
1806,Accl,-1.11,0.97,-10.43
1812,Accl,-1.08,0.96,-10.45
1818,Accl,-1.10,0.95,-10.43
1824,Accl,-1.10,0.95,-10.44
1830,Accl,-1.08,0.94,-10.45
1836,Accl,-1.09,0.97,-10.44
1842,Accl,-1.08,0.95,-10.43
1848,Accl,-1.09,0.98,-10.45
1854,Accl,-1.07,0.95,-10.44
1860,Accl,-1.11,0.96,-10.43
1866,Accl,-1.10,0.96,-10.45
1872,Accl,-1.07,0.97,-10.44
1878,Accl,-1.14,0.99,-10.43
1884,Accl,-1.09,0.97,-10.43
1890,Accl,-1.09,0.98,-10.43
1896,Accl,-1.12,1.00,-10.45
1902,Accl,-1.07,0.96,-10.44
1908,Accl,-1.12,0.97,-10.43
1914,Accl,-1.11,0.98,-10.44
1920,Accl,-1.09,0.94,-10.43
1926,Accl,-1.08,0.94,-10.45
1932,Accl,-1.09,0.97,-10.43
1938,Accl,-1.09,0.96,-10.43
1944,Accl,-1.08,0.93,-10.44
1950,Accl,-1.13,0.90,-10.44
1956,Accl,-1.11,0.91,-10.43
1962,Accl,-1.11,0.92,-10.44
1968,Accl,-1.11,0.95,-10.44
1974,Accl,-1.12,0.96,-10.44
1980,Accl,-1.10,0.96,-10.42
1986,Accl,-1.12,0.96,-10.42
1992,Accl,-1.13,0.97,-10.44
1998,Accl,-1.11,0.97,-10.43
2004,Accl,-1.11,0.94,-10.43
2010,Accl,-1.13,0.96,-10.43
2016,Accl,-1.10,0.95,-10.44
2022,Accl,-1.13,0.97,-10.44
2028,Accl,-1.10,0.95,-10.44
2034,Accl,-1.09,0.92,-10.44
2040,Accl,-1.07,0.93,-10.44
2046,Accl,-1.10,0.97,-10.44
2052,Accl,-1.12,0.99,-10.44
2058,Accl,-1.12,0.99,-10.45
2064,Accl,-1.09,0.97,-10.44
2070,Accl,-1.09,0.98,-10.43
2076,Accl,-1.12,0.96,-10.44
2082,Accl,-1.11,0.96,-10.45
2088,Accl,-1.14,0.95,-10.44
2094,Accl,-1.09,0.93,-10.43
2100,Accl,-1.11,0.95,-10.43
2106,Accl,-1.11,0.96,-10.44
2112,Accl,-1.09,0.96,-10.45
2118,Accl,-1.10,0.94,-10.45
2124,Accl,-1.14,0.96,-10.43
2130,Accl,-1.10,0.95,-10.44
2136,Accl,-1.11,0.95,-10.45
2142,Accl,-1.10,0.98,-10.45
2148,Accl,-1.11,0.99,-10.44
2154,Accl,-1.10,0.98,-10.45
2160,Accl,-1.09,0.95,-10.44
2166,Accl,-1.10,0.95,-10.44
2172,Accl,-1.08,0.95,-10.44
2178,Accl,-1.09,0.94,-10.45
2184,Accl,-1.12,0.95,-10.44
2190,Accl,-1.15,0.96,-10.44
2196,Accl,-1.13,0.94,-10.45
2202,Accl,-1.06,0.95,-10.46
2208,Accl,-1.09,0.95,-10.43
2214,Accl,-1.09,0.98,-10.45
2220,Accl,-1.09,0.97,-10.45
2226,Accl,-1.03,0.94,-10.45
2232,Accl,-1.10,0.95,-10.45
2238,Accl,-1.11,0.95,-10.45
2244,Accl,-1.11,0.95,-10.45
2250,Accl,-1.05,0.94,-10.45
2256,Accl,-1.08,0.94,-10.44
2262,Accl,-1.18,1.00,-10.44
2268,Accl,-1.05,0.95,-10.44
2274,Accl,-1.13,0.97,-10.44
2280,Accl,-1.09,0.94,-10.43
2286,Accl,-1.06,0.94,-10.43
2292,Accl,-1.12,0.96,-10.43
2298,Accl,-1.12,0.96,-10.44
2304,Accl,-1.10,1.00,-10.44
2310,Accl,-1.15,0.95,-10.44
2316,Accl,-1.10,0.96,-10.45
2322,Accl,-1.07,1.04,-10.45
2328,Accl,-1.03,0.95,-10.43
2334,Accl,-1.07,0.97,-10.45
2340,Accl,-1.11,0.96,-10.45
2346,Accl,-1.15,0.93,-10.44
2352,Accl,-1.11,0.88,-10.43
2358,Accl,-1.16,0.97,-10.43
2364,Accl,-1.15,0.99,-10.44
2370,Accl,-1.07,1.00,-10.44
2376,Accl,-1.06,0.94,-10.43
2382,Accl,-1.08,0.92,-10.45
