,0,1,2,3
688,Pre,100956.00,,
694,Pre,100957.00,,
700,Pre,100955.00,,
706,Pre,100966.00,,
715,Pre,100961.00,,
721,Pre,100963.00,,
727,Pre,100960.00,,
733,Pre,100953.00,,
739,Pre,100955.00,,
745,Pre,100960.00,,
751,Pre,100952.00,,
757,Pre,100967.00,,
763,Pre,100956.00,,
769,Pre,100955.00,,
775,Pre,100960.00,,
781,Pre,100957.00,,
787,Pre,100954.00,,
793,Pre,100953.00,,
799,Pre,100952.00,,
805,Pre,100954.00,,
811,Pre,100955.00,,
817,Pre,100958.00,,
823,Pre,100958.00,,
829,Pre,100960.00,,
835,Pre,100961.00,,
841,Pre,100954.00,,
847,Pre,100956.00,,
853,Pre,100961.00,,
859,Pre,100957.00,,
865,Pre,100956.00,,
871,Pre,100955.00,,
877,Pre,100958.00,,
883,Pre,100962.00,,
889,Pre,100957.00,,
895,Pre,100961.00,,
901,Pre,100961.00,,
907,Pre,100954.00,,
913,Pre,100959.00,,
919,Pre,100958.00,,
925,Pre,100956.00,,
931,Pre,100960.00,,
937,Pre,100955.00,,
943,Pre,100949.00,,
949,Pre,100957.00,,
955,Pre,100954.00,,
961,Pre,100959.00,,
967,Pre,100952.00,,
973,Pre,100954.00,,
979,Pre,100956.00,,
985,Pre,100958.00,,
991,Pre,100958.00,,
997,Pre,100959.00,,
1003,Pre,100955.00,,
1009,Pre,100956.00,,
1015,Pre,100954.00,,
1021,Pre,100963.00,,
1027,Pre,100954.00,,
1033,Pre,100961.00,,
1039,Pre,100962.00,,
1045,Pre,100960.00,,
1051,Pre,100963.00,,
1057,Pre,100950.00,,
1063,Pre,100955.00,,
1069,Pre,100957.00,,
1075,Pre,100959.00,,
1081,Pre,100956.00,,
1087,Pre,100958.00,,
1093,Pre,100959.00,,
1099,Pre,100961.00,,
1105,Pre,100958.00,,
1111,Pre,100958.00,,
1117,Pre,100964.00,,
1123,Pre,100957.00,,
1129,Pre,100956.00,,
1135,Pre,100958.00,,
1141,Pre,100956.00,,
1147,Pre,100961.00,,
1153,Pre,100964.00,,
1159,Pre,100960.00,,
1165,Pre,100958.00,,
1171,Pre,100962.00,,
1177,Pre,100966.00,,
1183,Pre,100964.00,,
1189,Pre,100958.00,,
1195,Pre,100962.00,,
1201,Pre,100962.00,,
1207,Pre,100961.00,,
1213,Pre,100962.00,,
1219,Pre,100963.00,,
1225,Pre,100962.00,,
1231,Pre,100962.00,,
1237,Pre,100961.00,,
1243,Pre,100958.00,,
1249,Pre,100963.00,,
1255,Pre,100955.00,,
1261,Pre,100958.00,,
1267,Pre,100961.00,,
1273,Pre,100960.00,,
1279,Pre,100957.00,,
1285,Pre,100957.00,,
1291,Pre,100955.00,,
1297,Pre,100964.00,,
1303,Pre,100960.00,,
1309,Pre,100961.00,,
1315,Pre,100966.00,,
1321,Pre,100961.00,,
1327,Pre,100963.00,,
1333,Pre,100964.00,,
1339,Pre,100960.00,,
1345,Pre,100959.00,,
1351,Pre,100956.00,,
1357,Pre,100956.00,,
1363,Pre,100958.00,,
1369,Pre,100965.00,,
1375,Pre,100958.00,,
1381,Pre,100964.00,,
1387,Pre,100962.00,,
1393,Pre,100962.00,,
1399,Pre,100960.00,,
1405,Pre,100963.00,,
1411,Pre,100965.00,,
1417,Pre,100965.00,,
1423,Pre,100956.00,,
1429,Pre,100963.00,,
1435,Pre,100964.00,,
1441,Pre,100957.00,,
1447,Pre,100960.00,,
1453,Pre,100960.00,,
1459,Pre,100963.00,,
1465,Pre,100958.00,,
1471,Pre,100970.00,,
1477,Pre,100962.00,,
1483,Pre,100964.00,,
1489,Pre,100965.00,,
1495,Pre,100965.00,,
1501,Pre,100964.00,,
1507,Pre,100965.00,,
1513,Pre,100963.00,,
1519,Pre,100967.00,,
1525,Pre,100960.00,,
1531,Pre,100962.00,,
1537,Pre,100964.00,,
1543,Pre,100964.00,,
1549,Pre,100968.00,,
1555,Pre,100966.00,,
1561,Pre,100963.00,,
1567,Pre,100960.00,,
1573,Pre,100967.00,,
1579,Pre,100964.00,,
1585,Pre,100961.00,,
1591,Pre,100962.00,,
1597,Pre,100960.00,,
1603,Pre,100958.00,,
1609,Pre,100955.00,,
1615,Pre,100962.00,,
1621,Pre,100963.00,,
1627,Pre,100958.00,,
1633,Pre,100958.00,,
1639,Pre,100957.00,,
1645,Pre,100962.00,,
1651,Pre,100964.00,,
1657,Pre,100963.00,,
1663,Pre,100956.00,,
1669,Pre,100968.00,,
1675,Pre,100966.00,,
1681,Pre,100963.00,,
1687,Pre,100962.00,,
1693,Pre,100960.00,,
1699,Pre,100965.00,,
1705,Pre,100961.00,,
1711,Pre,100960.00,,
1717,Pre,100963.00,,
1723,Pre,100963.00,,
1729,Pre,100961.00,,
1735,Pre,100961.00,,
1741,Pre,100963.00,,
1747,Pre,100960.00,,
1753,Pre,100961.00,,
1759,Pre,100959.00,,
1765,Pre,100965.00,,
1771,Pre,100959.00,,
1777,Pre,100962.00,,
1783,Pre,100967.00,,
1789,Pre,100962.00,,
1795,Pre,100955.00,,
1801,Pre,100956.00,,
1807,Pre,100964.00,,
1813,Pre,100958.00,,
1819,Pre,100958.00,,
1825,Pre,100957.00,,
1831,Pre,100965.00,,
1837,Pre,100960.00,,
1843,Pre,100962.00,,
1849,Pre,100964.00,,
1855,Pre,100962.00,,
1861,Pre,100962.00,,
1867,Pre,100962.00,,
1873,Pre,100962.00,,
1879,Pre,100973.00,,
1885,Pre,100963.00,,
1891,Pre,100968.00,,
1897,Pre,100965.00,,
1903,Pre,100957.00,,
1909,Pre,100965.00,,
1915,Pre,100959.00,,
1921,Pre,100965.00,,
1927,Pre,100960.00,,
1933,Pre,100963.00,,
1939,Pre,100966.00,,
1945,Pre,100962.00,,
1951,Pre,100962.00,,
1957,Pre,100962.00,,
1963,Pre,100959.00,,
1969,Pre,100962.00,,
1975,Pre,100964.00,,
1981,Pre,100965.00,,
1987,Pre,100963.00,,
1993,Pre,100961.00,,
1999,Pre,100964.00,,
2005,Pre,100962.00,,
2011,Pre,100961.00,,
2017,Pre,100962.00,,
2023,Pre,100962.00,,
2029,Pre,100958.00,,
2035,Pre,100962.00,,
2041,Pre,100965.00,,
2047,Pre,100961.00,,
2053,Pre,100966.00,,
2059,Pre,100962.00,,
2065,Pre,100966.00,,
2071,Pre,100964.00,,
2077,Pre,100960.00,,
2083,Pre,100964.00,,
2089,Pre,100964.00,,
2095,Pre,100964.00,,
2101,Pre,100972.00,,
2107,Pre,100963.00,,
2113,Pre,100967.00,,
2119,Pre,100965.00,,
2125,Pre,100967.00,,
2131,Pre,100965.00,,
2137,Pre,100964.00,,
2143,Pre,100966.00,,
2149,Pre,100966.00,,
2155,Pre,100968.00,,
2161,Pre,100963.00,,
2167,Pre,100963.00,,
2173,Pre,100960.00,,
2179,Pre,100966.00,,
2185,Pre,100962.00,,
2191,Pre,100966.00,,
2197,Pre,100967.00,,
2203,Pre,100970.00,,
2209,Pre,100964.00,,
2215,Pre,100964.00,,
2221,Pre,100970.00,,
2227,Pre,100962.00,,
2233,Pre,100965.00,,
2239,Pre,100958.00,,
2245,Pre,100968.00,,
2251,Pre,100965.00,,
2257,Pre,100966.00,,
2263,Pre,100963.00,,
2269,Pre,100970.00,,
2275,Pre,100965.00,,
2281,Pre,100966.00,,
2287,Pre,100963.00,,
2293,Pre,100964.00,,
2299,Pre,100965.00,,
2305,Pre,100964.00,,
2311,Pre,100967.00,,
2317,Pre,100963.00,,
2323,Pre,100966.00,,
2329,Pre,100962.00,,
2335,Pre,100966.00,,
2341,Pre,100964.00,,
2347,Pre,100974.00,,
2353,Pre,100964.00,,
2359,Pre,100960.00,,
2365,Pre,100963.00,,
2371,Pre,100969.00,,
2377,Pre,100967.00,,
2383,Pre,100968.00,,
2389,Pre,100963.00,,
2395,Pre,100959.00,,
2401,Pre,100963.00,,
2407,Pre,100971.00,,
2413,Pre,100968.00,,
2419,Pre,100964.00,,
2425,Pre,100964.00,,
2431,Pre,100965.00,,
2437,Pre,100963.00,,
2443,Pre,100964.00,,
2449,Pre,100967.00,,
2455,Pre,100963.00,,
2461,Pre,100964.00,,
2467,Pre,100960.00,,
2473,Pre,100965.00,,
2479,Pre,100964.00,,
2485,Pre,100959.00,,
2491,Pre,100965.00,,
2497,Pre,100968.00,,
2503,Pre,100965.00,,
2509,Pre,100962.00,,
2515,Pre,100957.00,,
2521,Pre,100959.00,,
2527,Pre,100960.00,,
2533,Pre,100963.00,,
2539,Pre,100965.00,,
2545,Pre,100964.00,,
2551,Pre,100959.00,,
2557,Pre,100965.00,,
2563,Pre,100957.00,,
2569,Pre,100962.00,,
2575,Pre,100952.00,,
2581,Pre,100965.00,,
2587,Pre,100960.00,,
2593,Pre,100964.00,,
2599,Pre,100965.00,,
2605,Pre,100965.00,,
2611,Pre,100972.00,,
2617,Pre,100961.00,,
2623,Pre,100962.00,,
2629,Pre,100959.00,,
2635,Pre,100962.00,,
2641,Pre,100966.00,,
2647,Pre,100962.00,,
2653,Pre,100965.00,,
2659,Pre,100959.00,,
2665,Pre,100962.00,,
2671,Pre,100955.00,,
2677,Pre,100964.00,,
2683,Pre,100962.00,,
2689,Pre,100958.00,,
2695,Pre,100964.00,,
2701,Pre,100962.00,,
2707,Pre,100958.00,,
2713,Pre,100964.00,,
2719,Pre,100962.00,,
2725,Pre,100965.00,,
2731,Pre,100965.00,,
2737,Pre,100962.00,,
2743,Pre,100964.00,,
2749,Pre,100961.00,,
2755,Pre,100961.00,,
2761,Pre,100961.00,,
2767,Pre,100964.00,,
2773,Pre,100962.00,,
2779,Pre,100962.00,,
2785,Pre,100959.00,,
2791,Pre,100963.00,,
2797,Pre,100958.00,,
2803,Pre,100957.00,,
2809,Pre,100963.00,,
2815,Pre,100967.00,,
2821,Pre,100963.00,,
2827,Pre,100969.00,,
2833,Pre,100970.00,,
2839,Pre,100960.00,,
2845,Pre,100965.00,,
2851,Pre,100963.00,,
2857,Pre,100968.00,,
2863,Pre,100966.00,,
2869,Pre,100964.00,,
2875,Pre,100965.00,,
2881,Pre,100964.00,,
2887,Pre,100958.00,,
2893,Pre,100966.00,,
2899,Pre,100966.00,,
2905,Pre,100964.00,,
2911,Pre,100969.00,,
2917,Pre,100969.00,,
2923,Pre,100959.00,,
2929,Pre,100961.00,,
2935,Pre,100964.00,,
2941,Pre,100967.00,,
2947,Pre,100966.00,,
2953,Pre,100966.00,,
2959,Pre,100967.00,,
2965,Pre,100967.00,,
2971,Pre,100965.00,,
2977,Pre,100961.00,,
2983,Pre,100958.00,,
2989,Pre,100964.00,,
2995,Pre,100966.00,,
3001,Pre,100967.00,,
3007,Pre,100966.00,,
3013,Pre,100963.00,,
3019,Pre,100972.00,,
3025,Pre,100964.00,,
3031,Pre,100964.00,,
3037,Pre,100960.00,,
3043,Pre,100962.00,,
3049,Pre,100959.00,,
3055,Pre,100969.00,,
3061,Pre,100961.00,,
3067,Pre,100962.00,,
3073,Pre,100955.00,,
3079,Pre,100965.00,,
3085,Pre,100965.00,,
3091,Pre,100965.00,,
3097,Pre,100971.00,,
3103,Pre,100969.00,,
3109,Pre,100963.00,,
3115,Pre,100966.00,,
3121,Pre,100970.00,,
3127,Pre,100961.00,,
3133,Pre,100965.00,,
3139,Pre,100962.00,,
3145,Pre,100960.00,,
3151,Pre,100962.00,,
3157,Pre,100962.00,,
3163,Pre,100974.00,,
3169,Pre,100970.00,,
3175,Pre,100971.00,,
3181,Pre,100966.00,,
3187,Pre,100968.00,,
3193,Pre,100964.00,,
3199,Pre,100961.00,,
3205,Pre,100963.00,,
3211,Pre,100970.00,,
3217,Pre,100966.00,,
3223,Pre,100967.00,,
3229,Pre,100968.00,,
3235,Pre,100969.00,,
3241,Pre,100969.00,,
3247,Pre,100967.00,,
3253,Pre,100966.00,,
3259,Pre,100969.00,,
3265,Pre,100969.00,,
3271,Pre,100967.00,,
3277,Pre,100971.00,,
3283,Pre,100970.00,,
3289,Pre,100965.00,,
3295,Pre,100966.00,,
3301,Pre,100966.00,,
3307,Pre,100963.00,,
3313,Pre,100969.00,,
3319,Pre,100971.00,,
3325,Pre,100967.00,,
3331,Pre,100970.00,,
3337,Pre,100973.00,,
3343,Pre,100968.00,,
3349,Pre,100965.00,,
3355,Pre,100962.00,,
3361,Pre,100965.00,,
3367,Pre,100957.00,,
3373,Pre,100965.00,,
3379,Pre,100964.00,,
3385,Pre,100965.00,,
3391,Pre,100962.00,,
3397,Pre,100962.00,,
3403,Pre,100966.00,,
3409,Pre,100964.00,,
3415,Pre,100962.00,,
3421,Pre,100965.00,,
3427,Pre,100961.00,,
3433,Pre,100968.00,,
3439,Pre,100967.00,,
3445,Pre,100971.00,,
3451,Pre,100968.00,,
3457,Pre,100959.00,,
3463,Pre,100967.00,,
3469,Pre,100962.00,,
3475,Pre,100967.00,,
3481,Pre,100965.00,,
3487,Pre,100966.00,,
3493,Pre,100968.00,,
3499,Pre,100960.00,,
3505,Pre,100967.00,,
3511,Pre,100963.00,,
3517,Pre,100965.00,,
3523,Pre,100966.00,,
3529,Pre,100965.00,,
3535,Pre,100967.00,,
3541,Pre,100966.00,,
3547,Pre,100964.00,,
3553,Pre,100966.00,,
3559,Pre,100964.00,,
3565,Pre,100963.00,,
3571,Pre,100967.00,,
3577,Pre,100958.00,,
3583,Pre,100961.00,,
3589,Pre,100966.00,,
3595,Pre,100966.00,,
3601,Pre,100969.00,,
3607,Pre,100965.00,,
3613,Pre,100966.00,,
3619,Pre,100972.00,,
3625,Pre,100965.00,,
3631,Pre,100962.00,,
3637,Pre,100962.00,,
3643,Pre,100966.00,,
3649,Pre,100969.00,,
3655,Pre,100967.00,,
3661,Pre,100968.00,,
3667,Pre,100966.00,,
3673,Pre,100966.00,,
3679,Pre,100960.00,,
3685,Pre,100961.00,,
3691,Pre,100964.00,,
3697,Pre,100966.00,,
3703,Pre,100964.00,,
3709,Pre,100960.00,,
3715,Pre,100963.00,,
3721,Pre,100964.00,,
3727,Pre,100964.00,,
3733,Pre,100960.00,,
3739,Pre,100967.00,,
3745,Pre,100963.00,,
3751,Pre,100966.00,,
3757,Pre,100971.00,,
3763,Pre,100965.00,,
3769,Pre,100960.00,,
3775,Pre,100965.00,,
3781,Pre,100964.00,,
3787,Pre,100966.00,,
3793,Pre,100971.00,,
3799,Pre,100968.00,,
3805,Pre,100957.00,,
3811,Pre,100967.00,,
3817,Pre,100967.00,,
3823,Pre,100966.00,,
3829,Pre,100963.00,,
3835,Pre,100967.00,,
3841,Pre,100955.00,,
3847,Pre,100972.00,,
3853,Pre,100967.00,,
3859,Pre,100967.00,,
3865,Pre,100966.00,,
3871,Pre,100966.00,,
3877,Pre,100963.00,,
3883,Pre,100966.00,,
3889,Pre,100963.00,,
3895,Pre,100967.00,,
3901,Pre,100968.00,,
3907,Pre,100965.00,,
3913,Pre,100958.00,,
3919,Pre,100960.00,,
3925,Pre,100963.00,,
3931,Pre,100967.00,,
3937,Pre,100964.00,,
3943,Pre,100961.00,,
3949,Pre,100964.00,,
3955,Pre,100966.00,,
3961,Pre,100963.00,,
3967,Pre,100962.00,,
3973,Pre,100963.00,,
3979,Pre,100967.00,,
3985,Pre,100964.00,,
3991,Pre,100963.00,,
3997,Pre,100962.00,,
4003,Pre,100961.00,,
4009,Pre,100965.00,,
4015,Pre,100966.00,,
4021,Pre,100963.00,,
4027,Pre,100965.00,,
4033,Pre,100965.00,,
4039,Pre,100965.00,,
4045,Pre,100962.00,,
4051,Pre,100964.00,,
4057,Pre,100962.00,,
4063,Pre,100962.00,,
4069,Pre,100963.00,,
4075,Pre,100965.00,,
4081,Pre,100962.00,,
4087,Pre,100962.00,,
4093,Pre,100959.00,,
4099,Pre,100960.00,,
4105,Pre,100961.00,,
4111,Pre,100962.00,,
4117,Pre,100960.00,,
4123,Pre,100961.00,,
4129,Pre,100962.00,,
4135,Pre,100960.00,,
4141,Pre,100960.00,,
4147,Pre,100961.00,,
4153,Pre,100962.00,,
4159,Pre,100964.00,,
4165,Pre,100963.00,,
4171,Pre,100964.00,,
4177,Pre,100961.00,,
4183,Pre,100960.00,,
4189,Pre,100962.00,,
4195,Pre,100960.00,,
4201,Pre,100961.00,,
4207,Pre,100960.00,,
4213,Pre,100963.00,,
4219,Pre,100964.00,,
4225,Pre,100964.00,,
4231,Pre,100965.00,,
4237,Pre,100963.00,,
4243,Pre,100960.00,,
4249,Pre,100961.00,,
4255,Pre,100965.00,,
4261,Pre,100959.00,,
4267,Pre,100958.00,,
4273,Pre,100958.00,,
4279,Pre,100962.00,,
4285,Pre,100962.00,,
4291,Pre,100963.00,,
4297,Pre,100962.00,,
4303,Pre,100961.00,,
4309,Pre,100963.00,,
4315,Pre,100961.00,,
4321,Pre,100959.00,,
4327,Pre,100971.00,,
4333,Pre,100964.00,,
4339,Pre,100965.00,,
4345,Pre,100964.00,,
4351,Pre,100964.00,,
4357,Pre,100961.00,,
4363,Pre,100961.00,,
4369,Pre,100959.00,,
4375,Pre,100964.00,,
4381,Pre,100961.00,,
4387,Pre,100964.00,,
4393,Pre,100969.00,,
4399,Pre,100963.00,,
4405,Pre,100963.00,,
4411,Pre,100968.00,,
4417,Pre,100957.00,,
4423,Pre,100966.00,,
4429,Pre,100960.00,,
4435,Pre,100961.00,,
4441,Pre,100958.00,,
4447,Pre,100957.00,,
4453,Pre,100966.00,,
4459,Pre,100965.00,,
4465,Pre,100960.00,,
4471,Pre,100958.00,,
4477,Pre,100966.00,,
4483,Pre,100963.00,,
4489,Pre,100967.00,,
4495,Pre,100964.00,,
4501,Pre,100960.00,,
4507,Pre,100963.00,,
4513,Pre,100960.00,,
4519,Pre,100963.00,,
4525,Pre,100958.00,,
4531,Pre,100968.00,,
4537,Pre,100964.00,,
4543,Pre,100963.00,,
4549,Pre,100965.00,,
4555,Pre,100963.00,,
4561,Pre,100967.00,,
4567,Pre,100961.00,,
4573,Pre,100961.00,,
4579,Pre,100965.00,,
4585,Pre,100965.00,,
4591,Pre,100964.00,,
4597,Pre,100965.00,,
4603,Pre,100963.00,,
4609,Pre,100963.00,,
4615,Pre,100962.00,,
4621,Pre,100965.00,,
4627,Pre,100963.00,,
4633,Pre,100965.00,,
4639,Pre,100970.00,,
4645,Pre,100969.00,,
4651,Pre,100962.00,,
4657,Pre,100963.00,,
4663,Pre,100967.00,,
4669,Pre,100965.00,,
4675,Pre,100968.00,,
4681,Pre,100968.00,,
4687,Pre,100970.00,,
4693,Pre,100960.00,,
4699,Pre,100960.00,,
4705,Pre,100967.00,,
4711,Pre,100959.00,,
4717,Pre,100962.00,,
4723,Pre,100967.00,,
4729,Pre,100963.00,,
4735,Pre,100967.00,,
4741,Pre,100968.00,,
4747,Pre,100965.00,,
4753,Pre,100962.00,,
4759,Pre,100962.00,,
4765,Pre,100968.00,,
4771,Pre,100965.00,,
4777,Pre,100966.00,,
4783,Pre,100966.00,,
4789,Pre,100959.00,,
4795,Pre,100963.00,,
4801,Pre,100967.00,,
4807,Pre,100965.00,,
4813,Pre,100965.00,,
4819,Pre,100967.00,,
4825,Pre,100962.00,,
4831,Pre,100960.00,,
4837,Pre,100963.00,,
4843,Pre,100960.00,,
4849,Pre,100962.00,,
4855,Pre,100967.00,,
4861,Pre,100968.00,,
4867,Pre,100967.00,,
4873,Pre,100969.00,,
4879,Pre,100965.00,,
4885,Pre,100966.00,,
4891,Pre,100972.00,,
4897,Pre,100968.00,,
4903,Pre,100966.00,,
4909,Pre,100968.00,,
4915,Pre,100962.00,,
4921,Pre,100971.00,,
4927,Pre,100963.00,,
4933,Pre,100964.00,,
4939,Pre,100963.00,,
4945,Pre,100966.00,,
4951,Pre,100965.00,,
4957,Pre,100965.00,,
4963,Pre,100966.00,,
4969,Pre,100965.00,,
4975,Pre,100960.00,,
4981,Pre,100961.00,,
4987,Pre,100961.00,,
4993,Pre,100964.00,,
4999,Pre,100968.00,,
5005,Pre,100962.00,,
5011,Pre,100968.00,,
5017,Pre,100967.00,,
5023,Pre,100964.00,,
5029,Pre,100971.00,,
5035,Pre,100967.00,,
5041,Pre,100972.00,,
5047,Pre,100964.00,,
5053,Pre,100967.00,,
5059,Pre,100967.00,,
5065,Pre,100964.00,,
5071,Pre,100965.00,,
5077,Pre,100967.00,,
5083,Pre,100964.00,,
5089,Pre,100960.00,,
5095,Pre,100962.00,,
5101,Pre,100967.00,,
5107,Pre,100963.00,,
5113,Pre,100964.00,,
5119,Pre,100973.00,,
5125,Pre,100965.00,,
5131,Pre,100971.00,,
5137,Pre,100970.00,,
5143,Pre,100960.00,,
5149,Pre,100968.00,,
5155,Pre,100961.00,,
5161,Pre,100967.00,,
5167,Pre,100967.00,,
5173,Pre,100964.00,,
5179,Pre,100970.00,,
5185,Pre,100969.00,,
5191,Pre,100970.00,,
5197,Pre,100966.00,,
5203,Pre,100966.00,,
5209,Pre,100967.00,,
5215,Pre,100962.00,,
5221,Pre,100969.00,,
5227,Pre,100969.00,,
5233,Pre,100966.00,,
5239,Pre,100973.00,,
5245,Pre,100972.00,,
5251,Pre,100967.00,,
5257,Pre,100968.00,,
5263,Pre,100970.00,,
5269,Pre,100970.00,,
5275,Pre,100973.00,,
5281,Pre,100975.00,,
5287,Pre,100967.00,,
5293,Pre,100964.00,,
5299,Pre,100967.00,,
5305,Pre,100969.00,,
5311,Pre,100967.00,,
5317,Pre,100967.00,,
5323,Pre,100967.00,,
5329,Pre,100970.00,,
5335,Pre,100966.00,,
5341,Pre,100965.00,,
5347,Pre,100966.00,,
5353,Pre,100969.00,,
5359,Pre,100970.00,,
5365,Pre,100965.00,,
5371,Pre,100967.00,,
5377,Pre,100966.00,,
5383,Pre,100969.00,,
5389,Pre,100968.00,,
5395,Pre,100972.00,,
5401,Pre,100963.00,,
5407,Pre,100961.00,,
5413,Pre,100967.00,,
5419,Pre,100968.00,,
5425,Pre,100964.00,,
5431,Pre,100966.00,,
5437,Pre,100967.00,,
5443,Pre,100963.00,,
5449,Pre,100967.00,,
5455,Pre,100967.00,,
5461,Pre,100970.00,,
5467,Pre,100970.00,,
5473,Pre,100969.00,,
5479,Pre,100969.00,,
5485,Pre,100964.00,,
5491,Pre,100962.00,,
5497,Pre,100965.00,,
5503,Pre,100963.00,,
5509,Pre,100966.00,,
5515,Pre,100969.00,,
5521,Pre,100964.00,,
5527,Pre,100962.00,,
5533,Pre,100967.00,,
5539,Pre,100965.00,,
5545,Pre,100965.00,,
5551,Pre,100972.00,,
5557,Pre,100967.00,,
5563,Pre,100964.00,,
5569,Pre,100960.00,,
5575,Pre,100965.00,,
5581,Pre,100963.00,,
5587,Pre,100962.00,,
5593,Pre,100967.00,,
5599,Pre,100963.00,,
5605,Pre,100967.00,,
5611,Pre,100964.00,,
5617,Pre,100965.00,,
5623,Pre,100969.00,,
5629,Pre,100964.00,,
5635,Pre,100963.00,,
5641,Pre,100970.00,,
5647,Pre,100960.00,,
5653,Pre,100963.00,,
5659,Pre,100968.00,,
5665,Pre,100966.00,,
5671,Pre,100967.00,,
5677,Pre,100972.00,,
5683,Pre,100970.00,,
5689,Pre,100970.00,,
5695,Pre,100968.00,,
5701,Pre,100969.00,,
5707,Pre,100963.00,,
5713,Pre,100966.00,,
5719,Pre,100962.00,,
5725,Pre,100965.00,,
5731,Pre,100964.00,,
5737,Pre,100966.00,,
5743,Pre,100966.00,,
5749,Pre,100959.00,,
5755,Pre,100959.00,,
5761,Pre,100962.00,,
5767,Pre,100968.00,,
5773,Pre,100961.00,,
5779,Pre,100968.00,,
5785,Pre,100961.00,,
5791,Pre,100966.00,,
5797,Pre,100963.00,,
5803,Pre,100964.00,,
5809,Pre,100966.00,,
5815,Pre,100966.00,,
5821,Pre,100970.00,,
5827,Pre,100968.00,,
5833,Pre,100969.00,,
5839,Pre,100970.00,,
5845,Pre,100968.00,,
5851,Pre,100967.00,,
5857,Pre,100966.00,,
5863,Pre,100966.00,,
5869,Pre,100970.00,,
5875,Pre,100963.00,,
5881,Pre,100966.00,,
5887,Pre,100967.00,,
5893,Pre,100964.00,,
5899,Pre,100963.00,,
5905,Pre,100966.00,,
5911,Pre,100964.00,,
5917,Pre,100968.00,,
5923,Pre,100971.00,,
5929,Pre,100968.00,,
5935,Pre,100967.00,,
5941,Pre,100964.00,,
5947,Pre,100961.00,,
5953,Pre,100971.00,,
5959,Pre,100971.00,,
5965,Pre,100963.00,,
5971,Pre,100971.00,,
5977,Pre,100973.00,,
5983,Pre,100966.00,,
5989,Pre,100968.00,,
5995,Pre,100963.00,,
6001,Pre,100963.00,,
6007,Pre,100970.00,,
6013,Pre,100961.00,,
6019,Pre,100963.00,,
6025,Pre,100964.00,,
6031,Pre,100963.00,,
6037,Pre,100963.00,,
6043,Pre,100966.00,,
6049,Pre,100963.00,,
6055,Pre,100965.00,,
6061,Pre,100958.00,,
