,0,1,2,3
1337,Mag,-169,159,-600
1343,Mag,-168,151,-598
1349,Mag,-163,152,-597
1355,Mag,-172,158,-597
1361,Mag,-173,161,-598
1367,Mag,-173,161,-599
1373,Mag,-172,158,-599
1379,Mag,-169,161,-599
1385,Mag,-166,154,-599
1391,Mag,-167,163,-604
1397,Mag,-167,170,-607
1403,Mag,-172,175,-606
1409,Mag,-170,184,-611
1415,Mag,-171,183,-613
1421,Mag,-163,185,-613
1427,Mag,-160,188,-615
1433,Mag,-164,186,-613
1439,Mag,-164,181,-612
1445,Mag,-164,176,-609
1451,Mag,-164,172,-608
1457,Mag,-168,170,-604
1463,Mag,-169,171,-604
1469,Mag,-165,163,-602
1475,Mag,-174,169,-602
1481,Mag,-172,168,-602
1487,Mag,-168,167,-602
1493,Mag,-170,168,-603
1499,Mag,-170,173,-603
1505,Mag,-170,168,-601
1511,Mag,-170,172,-603
1517,Mag,-168,173,-600
1523,Mag,-171,170,-603
1529,Mag,-166,166,-603
1535,Mag,-167,167,-602
1541,Mag,-165,168,-601
1547,Mag,-168,168,-604
1553,Mag,-168,170,-603
1559,Mag,-168,168,-603
1565,Mag,-169,171,-601
1571,Mag,-167,163,-604
1577,Mag,-165,169,-602
1583,Mag,-175,167,-600
1589,Mag,-170,166,-599
1595,Mag,-170,168,-599
1601,Mag,-167,165,-600
1607,Mag,-171,165,-598
1613,Mag,-167,165,-600
1619,Mag,-169,164,-599
1625,Mag,-170,166,-597
1631,Mag,-175,168,-600
1637,Mag,-171,162,-599
1643,Mag,-176,167,-597
1649,Mag,-170,165,-600
1655,Mag,-172,167,-599
1661,Mag,-169,167,-603
1667,Mag,-168,164,-602
1673,Mag,-169,161,-599
1679,Mag,-166,160,-597
1685,Mag,-161,164,-601
1691,Mag,-164,161,-601
1697,Mag,-159,156,-599
1703,Mag,-157,154,-601
1709,Mag,-163,161,-602
1715,Mag,-163,155,-601
1721,Mag,-159,158,-600
1727,Mag,-168,164,-598
1733,Mag,-169,162,-597
1739,Mag,-169,160,-601
1745,Mag,-172,163,-599
