,0,1,2,3
1038,Accl,-2.87,-9.03,2.70
1044,Accl,-0.65,-7.21,3.50
1050,Accl,2.62,-7.11,6.13
1056,Accl,6.10,-2.21,4.99
1062,Accl,7.78,-1.73,4.88
1068,Accl,8.23,-2.06,3.38
1074,Accl,7.14,-5.11,1.12
1080,Accl,5.34,-6.68,-0.48
1086,Accl,-0.63,-7.29,-0.12
1092,Accl,-1.23,-7.93,0.81
1098,Accl,-1.58,-10.02,-0.36
1104,Accl,-1.51,-9.09,-0.74
1110,Accl,3.20,-8.94,-2.52
1116,Accl,5.15,-10.24,-2.47
1122,Accl,1.15,-10.23,-1.35
1128,Accl,-0.30,-9.56,-0.29
1134,Accl,1.07,-9.86,0.54
1140,Accl,1.02,-8.30,1.88
1146,Accl,0.70,-5.31,7.35
1152,Accl,-1.27,-0.29,9.50
1158,Accl,-4.43,7.00,9.75
1164,Accl,-4.04,-0.81,7.86
1170,Accl,11.00,-9.96,5.37
1176,Accl,9.93,-5.72,0.68
1182,Accl,7.21,-2.12,-2.52
1188,Accl,10.29,-2.70,-5.89
1194,Accl,6.60,-5.00,-6.89
1200,Accl,2.39,-5.29,-4.71
1206,Accl,0.42,-7.99,-2.94
1212,Accl,5.76,-10.91,1.99
1218,Accl,3.07,-4.35,4.44
1224,Accl,2.68,0.13,10.49
1230,Accl,0.89,3.88,10.17
1236,Accl,2.65,4.84,6.82
1242,Accl,0.86,2.80,7.19
1248,Accl,5.45,3.10,10.56
1254,Accl,8.68,3.51,9.08
1260,Accl,4.40,5.43,6.50
1266,Accl,2.16,7.81,6.73
1272,Accl,7.46,5.93,9.48
1278,Accl,3.63,-8.29,5.83
1284,Accl,-7.35,-9.17,2.08
1290,Accl,-8.59,-5.64,-0.67
1296,Accl,-10.61,-2.24,-0.92
1302,Accl,-12.30,-6.34,-2.49
1308,Accl,-7.15,-8.76,-2.68
1314,Accl,-1.18,1.78,0.46
1320,Accl,-1.23,2.05,3.65
1326,Accl,-7.76,-5.09,6.48
1332,Accl,-12.52,-3.66,2.40
1338,Accl,-8.87,-2.87,3.21
1344,Accl,-9.24,-3.28,3.14
1350,Accl,-9.23,-3.27,3.16
1356,Accl,-9.29,-3.15,3.16
1362,Accl,-9.21,-3.26,3.15
1368,Accl,-9.21,-3.31,3.12
1374,Accl,-9.22,-3.28,3.13
1380,Accl,-9.23,-3.31,3.15
1386,Accl,-9.22,-3.33,3.14
1392,Accl,-9.22,-3.30,3.13
1398,Accl,-9.22,-3.29,3.14
1404,Accl,-9.23,-3.28,3.14
1410,Accl,-9.23,-3.26,3.15
1416,Accl,-9.23,-3.29,3.16
1422,Accl,-9.23,-3.29,3.15
1428,Accl,-9.23,-3.31,3.15
1434,Accl,-9.23,-3.30,3.14
1440,Accl,-9.22,-3.28,3.12
1446,Accl,-9.23,-3.25,3.14
1452,Accl,-9.23,-3.28,3.14
1458,Accl,-9.23,-3.24,3.15
1464,Accl,-9.22,-3.27,3.15
1470,Accl,-9.22,-3.31,3.15
1476,Accl,-9.23,-3.31,3.17
1482,Accl,-9.22,-3.26,3.15
1488,Accl,-9.23,-3.26,3.15
1494,Accl,-9.23,-3.29,3.15
1500,Accl,-9.22,-3.30,3.15
1506,Accl,-9.23,-3.31,3.16
1512,Accl,-9.23,-3.26,3.14
1518,Accl,-9.22,-3.26,3.14
1524,Accl,-9.23,-3.27,3.15
1530,Accl,-9.23,-3.28,3.15
1536,Accl,-9.23,-3.28,3.15
1542,Accl,-9.23,-3.29,3.14
1548,Accl,-9.23,-3.29,3.14
1554,Accl,-9.22,-3.27,3.13
1560,Accl,-9.23,-3.27,3.13
1566,Accl,-9.23,-3.27,3.13
1572,Accl,-9.23,-3.33,3.14
1578,Accl,-9.23,-3.33,3.15
1584,Accl,-9.23,-3.33,3.14
1590,Accl,-9.23,-3.33,3.14
1596,Accl,-9.23,-3.32,3.15
1602,Accl,-9.23,-3.27,3.14
1608,Accl,-9.23,-3.27,3.16
1614,Accl,-9.24,-3.28,3.15
1620,Accl,-9.22,-3.27,3.14
1626,Accl,-9.23,-3.27,3.16
1632,Accl,-9.23,-3.31,3.13
1638,Accl,-9.22,-3.31,3.14
1644,Accl,-9.22,-3.32,3.14
1650,Accl,-9.24,-3.33,3.14
1656,Accl,-9.22,-3.27,3.12
1662,Accl,-9.22,-3.28,3.12
1668,Accl,-9.22,-3.30,3.13
1674,Accl,-9.23,-3.31,3.14
1680,Accl,-9.22,-3.26,3.13
1686,Accl,-9.23,-3.27,3.13
1692,Accl,-9.22,-3.30,3.13
1698,Accl,-9.22,-3.32,3.15
1704,Accl,-9.23,-3.33,3.15
1710,Accl,-9.23,-3.29,3.13
1716,Accl,-9.23,-3.32,3.14
1722,Accl,-9.23,-3.32,3.15
1728,Accl,-9.23,-3.30,3.16
1734,Accl,-9.22,-3.28,3.16
1740,Accl,-9.23,-3.32,3.15
1746,Accl,-9.23,-3.31,3.16
1752,Accl,-9.23,-3.28,3.14
1758,Accl,-9.23,-3.26,3.14
1764,Accl,-9.22,-3.26,3.13
1770,Accl,-9.23,-3.27,3.17
1776,Accl,-9.23,-3.26,3.13
1782,Accl,-9.22,-3.28,3.13
1788,Accl,-9.23,-3.32,3.15
1794,Accl,-9.23,-3.32,3.15
1800,Accl,-9.23,-3.32,3.14
1806,Accl,-9.23,-3.32,3.16
1812,Accl,-9.23,-3.29,3.16
1818,Accl,-9.23,-3.26,3.14
1824,Accl,-9.23,-3.27,3.15
1830,Accl,-9.23,-3.26,3.14
1836,Accl,-9.22,-3.30,3.12
1842,Accl,-9.23,-3.33,3.15
1848,Accl,-9.23,-3.31,3.16
1854,Accl,-9.22,-3.26,3.13
1860,Accl,-9.23,-3.26,3.14
1866,Accl,-9.22,-3.27,3.12
1872,Accl,-9.22,-3.33,3.14
1878,Accl,-9.23,-3.30,3.17
1884,Accl,-9.23,-3.26,3.13
1890,Accl,-9.22,-3.26,3.14
1896,Accl,-9.23,-3.29,3.13
1902,Accl,-9.23,-3.32,3.14
1908,Accl,-9.23,-3.28,3.15
1914,Accl,-9.23,-3.27,3.15
1920,Accl,-9.23,-3.29,3.13
1926,Accl,-9.23,-3.32,3.15
1932,Accl,-9.23,-3.27,3.14
1938,Accl,-9.23,-3.30,3.13
1944,Accl,-9.23,-3.30,3.14
1950,Accl,-9.23,-3.32,3.16
1956,Accl,-9.23,-3.27,3.13
1962,Accl,-9.22,-3.29,3.13
1968,Accl,-9.24,-3.32,3.15
1974,Accl,-9.23,-3.27,3.15
1980,Accl,-9.22,-3.27,3.13
1986,Accl,-9.22,-3.31,3.13
1992,Accl,-9.23,-3.29,3.16
1998,Accl,-9.22,-3.29,3.13
2004,Accl,-9.23,-3.31,3.16
2010,Accl,-9.23,-3.28,3.15
2016,Accl,-9.22,-3.30,3.13
2022,Accl,-9.23,-3.30,3.16
2028,Accl,-9.23,-3.29,3.13
2034,Accl,-9.23,-3.31,3.14
2040,Accl,-9.23,-3.28,3.15
2046,Accl,-9.23,-3.30,3.14
2052,Accl,-9.24,-3.29,3.14
2058,Accl,-9.23,-3.29,3.14
2064,Accl,-9.23,-3.31,3.16
2070,Accl,-9.23,-3.28,3.16
2076,Accl,-9.23,-3.31,3.13
2082,Accl,-9.23,-3.27,3.14
2088,Accl,-9.23,-3.31,3.15
2094,Accl,-9.23,-3.29,3.16
2100,Accl,-9.23,-3.27,3.15
2106,Accl,-9.23,-3.31,3.14
2112,Accl,-9.22,-3.27,3.14
2118,Accl,-9.23,-3.31,3.15
2124,Accl,-9.23,-3.31,3.16
2130,Accl,-9.23,-3.28,3.16
2136,Accl,-9.23,-3.30,3.14
2142,Accl,-9.22,-3.28,3.13
2148,Accl,-9.23,-3.29,3.14
2154,Accl,-9.23,-3.30,3.13
2160,Accl,-9.23,-3.28,3.14
2166,Accl,-9.23,-3.28,3.13
2172,Accl,-9.23,-3.29,3.16
2178,Accl,-9.23,-3.31,3.14
2184,Accl,-9.23,-3.27,3.13
2190,Accl,-9.23,-3.31,3.16
2196,Accl,-9.23,-3.27,3.14
2202,Accl,-9.22,-3.31,3.15
2208,Accl,-9.23,-3.28,3.12
2214,Accl,-9.23,-3.29,3.14
2220,Accl,-9.23,-3.31,3.14
2226,Accl,-9.23,-3.29,3.15
2232,Accl,-9.24,-3.31,3.14
2238,Accl,-9.22,-3.27,3.13
2244,Accl,-9.22,-3.32,3.15
2250,Accl,-9.23,-3.28,3.14
2256,Accl,-9.23,-3.31,3.15
2262,Accl,-9.23,-3.28,3.13
2268,Accl,-9.23,-3.31,3.15
2274,Accl,-9.23,-3.30,3.14
2280,Accl,-9.23,-3.28,3.14
2286,Accl,-9.23,-3.32,3.14
2292,Accl,-9.23,-3.28,3.14
2298,Accl,-9.22,-3.31,3.15
2304,Accl,-9.23,-3.28,3.13
2310,Accl,-9.23,-3.29,3.16
2316,Accl,-9.23,-3.30,3.14
2322,Accl,-9.23,-3.29,3.16
2328,Accl,-9.23,-3.30,3.13
2334,Accl,-9.23,-3.27,3.14
2340,Accl,-9.24,-3.31,3.15
2346,Accl,-9.23,-3.27,3.14
2352,Accl,-9.23,-3.32,3.15
2358,Accl,-9.22,-3.28,3.13
2364,Accl,-9.24,-3.30,3.15
2370,Accl,-9.23,-3.30,3.14
2376,Accl,-9.23,-3.27,3.13
2382,Accl,-9.23,-3.31,3.14
2388,Accl,-9.23,-3.27,3.13
2394,Accl,-9.23,-3.32,3.14
2400,Accl,-9.23,-3.29,3.14
2406,Accl,-9.23,-3.27,3.14
2412,Accl,-9.22,-3.30,3.14
2418,Accl,-9.23,-3.28,3.14
2424,Accl,-9.24,-3.31,3.15
2430,Accl,-9.23,-3.30,3.15
2436,Accl,-9.23,-3.27,3.13
2442,Accl,-9.23,-3.31,3.15
2448,Accl,-9.22,-3.28,3.13
2454,Accl,-9.23,-3.28,3.14
2460,Accl,-9.23,-3.30,3.15
2466,Accl,-9.23,-3.29,3.13
2472,Accl,-9.23,-3.28,3.15
2478,Accl,-9.23,-3.30,3.14
2484,Accl,-9.22,-3.30,3.13
2490,Accl,-9.23,-3.27,3.15
2496,Accl,-9.23,-3.29,3.16
2502,Accl,-9.23,-3.30,3.15
2508,Accl,-9.23,-3.29,3.13
2514,Accl,-9.23,-3.28,3.13
2520,Accl,-9.23,-3.29,3.15
2526,Accl,-9.23,-3.30,3.15
2532,Accl,-9.23,-3.30,3.14
2538,Accl,-9.23,-3.28,3.14
2544,Accl,-9.23,-3.28,3.13
2550,Accl,-9.23,-3.30,3.15
2556,Accl,-9.23,-3.31,3.13
2562,Accl,-9.23,-3.28,3.13
2568,Accl,-9.24,-3.31,3.14
2574,Accl,-9.23,-3.30,3.14
2580,Accl,-9.23,-3.28,3.14
2586,Accl,-9.23,-3.29,3.15
2592,Accl,-9.23,-3.29,3.14
2598,Accl,-9.23,-3.29,3.13
2604,Accl,-9.23,-3.28,3.14
2610,Accl,-9.23,-3.30,3.16
2616,Accl,-9.23,-3.31,3.14
2622,Accl,-9.23,-3.29,3.12
2628,Accl,-9.23,-3.29,3.13
2634,Accl,-9.22,-3.31,3.13
2640,Accl,-9.22,-3.29,3.12
2646,Accl,-9.23,-3.28,3.15
2652,Accl,-9.23,-3.31,3.14
2658,Accl,-9.23,-3.30,3.13
2664,Accl,-9.23,-3.29,3.14
2670,Accl,-9.23,-3.29,3.13
2676,Accl,-9.23,-3.30,3.15
2682,Accl,-9.23,-3.29,3.14
2688,Accl,-9.23,-3.29,3.12
2694,Accl,-9.23,-3.31,3.15
2700,Accl,-9.23,-3.31,3.14
2706,Accl,-9.23,-3.29,3.12
2712,Accl,-9.23,-3.28,3.14
2718,Accl,-9.24,-3.30,3.14
2724,Accl,-9.22,-3.31,3.13
2730,Accl,-9.23,-3.29,3.13
2736,Accl,-9.23,-3.28,3.15
2742,Accl,-9.23,-3.30,3.15
2748,Accl,-9.23,-3.31,3.15
2754,Accl,-9.22,-3.29,3.15
2760,Accl,-9.22,-3.28,3.14
2766,Accl,-9.23,-3.29,3.14
2772,Accl,-9.23,-3.29,3.16
2778,Accl,-9.23,-3.29,3.15
2784,Accl,-9.23,-3.30,3.14
2790,Accl,-9.23,-3.30,3.13
2796,Accl,-9.22,-3.29,3.13
2802,Accl,-9.23,-3.28,3.14
2808,Accl,-9.23,-3.30,3.15
2814,Accl,-9.23,-3.30,3.14
2820,Accl,-9.23,-3.31,3.14
2826,Accl,-9.23,-3.29,3.14
2832,Accl,-9.23,-3.28,3.15
2838,Accl,-9.23,-3.30,3.15
2844,Accl,-9.24,-3.31,3.15
2850,Accl,-9.23,-3.29,3.14
2856,Accl,-9.23,-3.30,3.15
2862,Accl,-9.23,-3.29,3.14
2868,Accl,-9.23,-3.28,3.15
2874,Accl,-9.23,-3.29,3.16
2880,Accl,-9.23,-3.30,3.14
2886,Accl,-9.23,-3.31,3.15
2892,Accl,-9.23,-3.30,3.14
2898,Accl,-9.23,-3.29,3.14
2904,Accl,-9.22,-3.29,3.13
2910,Accl,-9.22,-3.28,3.14
2916,Accl,-9.23,-3.31,3.15
2922,Accl,-9.23,-3.29,3.15
2928,Accl,-9.23,-3.30,3.14
2934,Accl,-9.23,-3.30,3.15
2940,Accl,-9.23,-3.30,3.13
2946,Accl,-9.24,-3.30,3.14
2952,Accl,-9.24,-3.30,3.15
2958,Accl,-9.23,-3.29,3.13
2964,Accl,-9.23,-3.29,3.15
2970,Accl,-9.22,-3.29,3.14
2976,Accl,-9.23,-3.30,3.14
2982,Accl,-9.23,-3.29,3.15
2988,Accl,-9.24,-3.29,3.13
2994,Accl,-9.23,-3.30,3.14
3000,Accl,-9.23,-3.29,3.15
3006,Accl,-9.23,-3.30,3.13
3012,Accl,-9.23,-3.30,3.15
3018,Accl,-9.23,-3.30,3.14
3024,Accl,-9.23,-3.29,3.15
3030,Accl,-9.23,-3.29,3.12
3036,Accl,-9.23,-3.29,3.15
3042,Accl,-9.23,-3.29,3.15
3048,Accl,-9.24,-3.30,3.15
3054,Accl,-9.23,-3.30,3.13
3060,Accl,-9.23,-3.30,3.13
3066,Accl,-9.23,-3.29,3.14
3072,Accl,-9.23,-3.30,3.15
3078,Accl,-9.23,-3.29,3.15
3084,Accl,-9.24,-3.30,3.15
3090,Accl,-9.24,-3.30,3.14
3096,Accl,-9.23,-3.29,3.14
3102,Accl,-9.23,-3.30,3.15
3108,Accl,-9.24,-3.29,3.15
3114,Accl,-9.22,-3.29,3.14
3120,Accl,-9.23,-3.29,3.13
3126,Accl,-9.23,-3.29,3.14
3132,Accl,-9.23,-3.29,3.14
3138,Accl,-9.23,-3.29,3.15
3144,Accl,-9.23,-3.30,3.15
3150,Accl,-9.23,-3.30,3.14
3156,Accl,-9.22,-3.29,3.15
3162,Accl,-9.23,-3.30,3.14
3168,Accl,-9.23,-3.30,3.15
3174,Accl,-9.23,-3.30,3.15
3180,Accl,-9.23,-3.29,3.14
3186,Accl,-9.23,-3.29,3.15
3192,Accl,-9.24,-3.29,3.14
3198,Accl,-9.23,-3.30,3.15
3204,Accl,-9.23,-3.29,3.14
3210,Accl,-9.23,-3.30,3.14
3216,Accl,-9.22,-3.29,3.13
3222,Accl,-9.23,-3.30,3.14
3228,Accl,-9.23,-3.29,3.15
3234,Accl,-9.23,-3.29,3.14
3240,Accl,-9.23,-3.29,3.14
3246,Accl,-9.23,-3.29,3.14
3252,Accl,-9.24,-3.29,3.13
3258,Accl,-9.23,-3.29,3.14
3264,Accl,-9.23,-3.29,3.15
3270,Accl,-9.24,-3.29,3.13
3276,Accl,-9.23,-3.29,3.14
3282,Accl,-9.23,-3.30,3.15
3288,Accl,-9.23,-3.30,3.14
3294,Accl,-9.23,-3.30,3.15
3300,Accl,-9.23,-3.29,3.14
3306,Accl,-9.23,-3.30,3.15
3312,Accl,-9.23,-3.29,3.14
3318,Accl,-9.22,-3.29,3.14
3324,Accl,-9.22,-3.30,3.14
3330,Accl,-9.23,-3.29,3.14
3336,Accl,-9.23,-3.31,3.16
3342,Accl,-9.23,-3.30,3.15
3348,Accl,-9.23,-3.29,3.14
3354,Accl,-9.24,-3.29,3.14
3360,Accl,-9.23,-3.29,3.13
3366,Accl,-9.23,-3.30,3.15
3372,Accl,-9.23,-3.29,3.15
3378,Accl,-9.23,-3.29,3.15
3384,Accl,-9.22,-3.29,3.15
3390,Accl,-9.23,-3.29,3.14
3396,Accl,-9.23,-3.30,3.14
3402,Accl,-9.23,-3.30,3.14
3408,Accl,-9.23,-3.30,3.14
3414,Accl,-9.23,-3.29,3.15
3420,Accl,-9.23,-3.29,3.14
3426,Accl,-9.22,-3.29,3.14
3432,Accl,-9.23,-3.30,3.13
3438,Accl,-9.24,-3.29,3.15
3444,Accl,-9.23,-3.30,3.16
3450,Accl,-9.23,-3.29,3.14
3456,Accl,-9.23,-3.28,3.14
3462,Accl,-9.23,-3.28,3.14
3468,Accl,-9.23,-3.30,3.14
3474,Accl,-9.23,-3.30,3.14
3480,Accl,-9.23,-3.29,3.15
3486,Accl,-9.23,-3.30,3.14
3492,Accl,-9.22,-3.28,3.14
3498,Accl,-9.22,-3.28,3.14
3504,Accl,-9.23,-3.31,3.14
3510,Accl,-9.24,-3.29,3.14
3516,Accl,-9.23,-3.29,3.14
3522,Accl,-9.23,-3.29,3.14
3528,Accl,-9.24,-3.30,3.14
3534,Accl,-9.23,-3.30,3.15
3540,Accl,-9.22,-3.29,3.16
3546,Accl,-9.23,-3.28,3.15
3552,Accl,-9.23,-3.30,3.14
3558,Accl,-9.23,-3.30,3.15
3564,Accl,-9.23,-3.30,3.16
3570,Accl,-9.23,-3.29,3.14
3576,Accl,-9.23,-3.28,3.14
3582,Accl,-9.23,-3.30,3.14
3588,Accl,-9.24,-3.30,3.14
3594,Accl,-9.23,-3.29,3.16
3600,Accl,-9.23,-3.30,3.14
3606,Accl,-9.23,-3.30,3.15
3612,Accl,-9.22,-3.28,3.15
3618,Accl,-9.23,-3.28,3.13
3624,Accl,-9.23,-3.30,3.14
3630,Accl,-9.23,-3.29,3.15
3636,Accl,-9.23,-3.29,3.16
3642,Accl,-9.22,-3.28,3.14
3648,Accl,-9.23,-3.31,3.15
3654,Accl,-9.23,-3.29,3.14
3660,Accl,-9.23,-3.28,3.14
3666,Accl,-9.24,-3.31,3.14
3672,Accl,-9.23,-3.30,3.15
3678,Accl,-9.23,-3.30,3.16
3684,Accl,-9.23,-3.28,3.13
3690,Accl,-9.23,-3.31,3.14
3696,Accl,-9.23,-3.30,3.16
3702,Accl,-9.23,-3.29,3.15
3708,Accl,-9.23,-3.28,3.15
3714,Accl,-9.23,-3.30,3.15
3720,Accl,-9.23,-3.29,3.15
3726,Accl,-9.24,-3.28,3.15
3732,Accl,-9.23,-3.29,3.13
3738,Accl,-9.23,-3.30,3.15
3744,Accl,-9.23,-3.30,3.15
3750,Accl,-9.23,-3.28,3.14
3756,Accl,-9.23,-3.29,3.14
3762,Accl,-9.24,-3.31,3.14
3768,Accl,-9.23,-3.28,3.14
3774,Accl,-9.23,-3.29,3.13
3780,Accl,-9.23,-3.31,3.16
3786,Accl,-9.23,-3.29,3.15
3792,Accl,-9.23,-3.28,3.14
3798,Accl,-9.23,-3.29,3.14
3804,Accl,-9.23,-3.30,3.15
3810,Accl,-9.23,-3.28,3.15
3816,Accl,-9.22,-3.29,3.14
3822,Accl,-9.23,-3.30,3.14
3828,Accl,-9.23,-3.29,3.15
3834,Accl,-9.23,-3.30,3.13
3840,Accl,-9.23,-3.30,3.15
3846,Accl,-9.23,-3.29,3.16
3852,Accl,-9.24,-3.29,3.14
3858,Accl,-9.23,-3.31,3.13
3864,Accl,-9.23,-3.29,3.14
3870,Accl,-9.23,-3.29,3.14
3876,Accl,-9.24,-3.30,3.15
3882,Accl,-9.23,-3.29,3.15
3888,Accl,-9.23,-3.29,3.13
3894,Accl,-9.23,-3.30,3.15
3900,Accl,-9.23,-3.28,3.15
3906,Accl,-9.23,-3.30,3.15
3912,Accl,-9.23,-3.30,3.15
3918,Accl,-9.23,-3.28,3.15
3924,Accl,-9.22,-3.30,3.13
3930,Accl,-9.24,-3.30,3.16
3936,Accl,-9.23,-3.29,3.15
3942,Accl,-9.23,-3.27,3.14
3948,Accl,-9.22,-3.30,3.14
3954,Accl,-9.23,-3.30,3.16
3960,Accl,-9.23,-3.28,3.15
3966,Accl,-9.23,-3.30,3.14
3972,Accl,-9.23,-3.30,3.14
3978,Accl,-9.23,-3.28,3.14
3984,Accl,-9.23,-3.29,3.14
3990,Accl,-9.24,-3.30,3.14
3996,Accl,-9.23,-3.28,3.14
4002,Accl,-9.23,-3.29,3.14
4008,Accl,-9.23,-3.32,3.14
4014,Accl,-9.23,-3.29,3.15
4020,Accl,-9.22,-3.28,3.15
4026,Accl,-9.24,-3.31,3.15
4032,Accl,-9.23,-3.29,3.15
4038,Accl,-9.23,-3.28,3.13
4044,Accl,-9.24,-3.31,3.16
4050,Accl,-9.23,-3.28,3.13
4056,Accl,-9.23,-3.29,3.15
4062,Accl,-9.23,-3.30,3.14
