2313, 0.01, 0.06, 1.19, -31.06, -23.04, 17.78, 578.00, 578.00, 2313.00
2470, -0.12, 0.22, 1.29, 3.70, 27.63, 28.63, 931.00, 931.00, 3726.00
2527, -0.08, 0.21, 1.17, 42.63, -87.24, -1.57, -33.00, -33.00, -129.00
2584, -0.09, 0.19, 1.26, 36.91, -99.21, 49.55, 1606.00, 1606.00, 6425.00
2641, -0.05, 0.22, 1.17, 124.51, -84.94, 124.51, 4079.00, 4079.00, 16319.00
2698, 0.05, 0.15, 1.11, 124.51, -124.51, 124.51, 4079.00, 4079.00, 16319.00
2756, 0.13, 0.53, 1.43, 0.84, 21.02, -124.51, -4080.00, -4080.00, -16320.00
2813, -0.09, 0.35, 1.19, -61.67, 124.51, -124.51, -4080.00, -4080.00, -16320.00
2851, -0.17, 0.39, 1.12, 59.01, 0.78, -124.51, -4080.00, -4080.00, -16320.00
2908, -0.19, 0.52, 1.22, 124.51, -124.51, -124.51, -4080.00, -4080.00, -16320.00
2966, 0.14, 0.25, 1.44, -51.51, -8.10, -124.51, -4080.00, -4080.00, -16320.00
3023, 0.25, 0.23, 1.44, -124.51, 124.51, 124.51, 4079.00, 4079.00, 16319.00
3080, -0.25, 0.28, 1.18, 21.62, 124.51, 124.51, 4079.00, 4079.00, 16319.00
3137, -0.28, 0.57, 1.05, 105.06, 70.19, 102.62, 3373.00, 3373.00, 13492.00
3210, -0.02, 0.58, 0.92, -26.64, -41.27, -32.28, -1061.00, -1061.00, -4241.00
3267, -0.59, 0.50, 1.33, 23.39, -124.51, 105.93, 3469.00, 3469.00, 13878.00
3324, -0.13, 0.54, 1.23, 42.65, -115.19, -124.51, -4080.00, -4080.00, -16320.00
3382, -0.06, 0.42, 1.08, 61.04, 38.65, 9.99, 321.00, 321.00, 1285.00
3439, -0.10, 0.51, 1.17, -73.80, 71.09, 18.30, 578.00, 578.00, 2313.00
3496, -0.14, 0.44, 1.22, -22.91, 17.78, 32.19, 1060.00, 1060.00, 4240.00
3553, -0.12, 0.52, 1.24, 2.49, 86.22, -11.58, -354.00, -354.00, -1414.00
3625, -0.20, 0.50, 1.08, -13.93, -14.68, 2.99, 96.00, 96.00, 385.00
3682, -0.10, 0.46, 1.14, -51.92, 58.56, -15.03, -482.00, -482.00, -1928.00
3740, -0.14, 0.47, 1.20, -0.64, -7.07, -13.38, -418.00, -418.00, -1671.00
3797, -0.09, 0.48, 1.26, -25.98, 62.16, -29.63, -964.00, -964.00, -3856.00
3854, -0.22, 0.47, 1.14, -24.02, 3.88, -0.21, -1.00, -1.00, -1.00
3911, -0.18, 0.47, 1.16, -55.92, 49.20, -22.28, -707.00, -707.00, -2828.00
3968, -0.21, 0.44, 1.19, -53.47, 29.88, -19.19, -611.00, -611.00, -2442.00
4040, -0.22, 0.41, 1.15, -88.25, -43.98, 29.05, 931.00, 931.00, 3726.00
4098, -0.26, 0.45, 1.25, -124.51, -108.80, -21.01, -675.00, -675.00, -2699.00
4155, -0.26, 0.28, 1.14, -124.51, 48.05, -124.51, -4080.00, -4080.00, -16320.00
4212, -0.20, 0.25, 1.27, 26.20, -124.51, -124.51, -4080.00, -4080.00, -16320.00
4270, -0.19, 0.15, 1.26, 10.59, -120.37, -50.04, -1639.00, -1639.00, -6554.00
4327, 0.07, 0.40, 1.38, 111.83, 124.51, 124.51, 4079.00, 4079.00, 16319.00
4384, -0.17, -0.05, 1.12, -63.99, 46.61, 124.51, 4079.00, 4079.00, 16319.00
4456, 0.06, 0.61, 1.06, -124.51, -124.51, 124.51, 4079.00, 4079.00, 16319.00
4514, -0.09, 0.24, 0.91, -41.35, 124.51, -28.18, -900.00, -900.00, -3599.00
4571, -0.14, 0.37, 0.88, -124.51, 123.36, -11.46, -354.00, -354.00, -1414.00
4628, -0.14, 0.12, 0.89, -124.51, 9.74, -109.42, -3599.00, -3599.00, -14393.00
4685, -0.22, -0.07, 1.28, -124.51, -124.51, -124.51, -4080.00, -4080.00, -16320.00
4743, -0.13, -0.07, 1.46, -124.51, -92.96, 89.18, 2923.00, 2923.00, 11693.00
4815, -0.02, -0.19, 2.20, -124.51, -33.02, -26.35, -868.00, -868.00, -3470.00
4872, -0.36, -0.20, 2.94, 124.51, 106.00, -47.80, -1575.00, -1575.00, -6297.00
4929, -0.41, -0.52, 2.64, 124.51, 124.51, 124.51, 4079.00, 4079.00, 16319.00
4987, 0.04, 0.03, 0.81, 124.51, -124.51, 124.51, 4079.00, 4079.00, 16319.00
5044, 0.10, 0.10, -0.41, 124.51, 72.65, 23.41, 771.00, 771.00, 3084.00
5101, 0.07, 0.22, -0.74, 124.51, -36.11, 95.97, 3148.00, 3148.00, 12593.00
5159, -0.03, -0.11, -0.33, -124.51, -124.51, -21.93, -707.00, -707.00, -2828.00
5231, 0.14, -0.02, 0.76, -124.51, 93.75, 80.22, 2634.00, 2634.00, 10537.00
5288, -0.17, -0.22, 1.54, -124.51, -124.51, -68.14, -2249.00, -2249.00, -8996.00
5345, -0.30, -0.14, 3.33, -124.51, -116.11, -35.23, -1157.00, -1157.00, -4627.00
5402, -0.31, 0.19, 4.13, 124.51, 124.51, 112.76, 3694.00, 3694.00, 14777.00
5460, 0.17, 0.32, 1.99, 124.51, 67.30, 98.58, 3244.00, 3244.00, 12978.00
5517, 0.01, -0.46, 0.46, 124.51, 35.96, -113.02, -3727.00, -3727.00, -14907.00
5574, 0.00, -0.06, -0.51, 124.51, 124.51, 14.55, 449.00, 449.00, 1799.00
5646, 0.00, 0.08, 0.51, -124.51, -124.51, -30.70, -996.00, -996.00, -3984.00
5704, -0.07, 0.47, 1.33, -124.51, 121.05, -70.14, -2314.00, -2314.00, -9253.00
5761, -0.36, 0.46, 1.51, -124.51, -124.51, -124.51, -4080.00, -4080.00, -16320.00
5818, -0.13, 0.41, 1.67, -79.17, -75.90, -14.70, -482.00, -482.00, -1928.00
5876, -0.22, 0.25, 1.23, 23.70, -58.38, 1.19, 32.00, 32.00, 128.00
5933, -0.02, 0.43, 1.42, 92.54, -4.40, -7.48, -225.00, -225.00, -900.00
6005, -0.03, 0.28, 1.15, -3.70, 124.51, -13.60, -418.00, -418.00, -1671.00
6063, -0.50, 0.13, 1.23, -124.51, 41.78, -70.96, -2314.00, -2314.00, -9253.00
6120, -0.20, 0.27, 1.28, 5.87, -27.24, -83.50, -2731.00, -2731.00, -10923.00
6177, -0.26, 0.31, 1.23, -12.50, -18.07, -124.51, -4080.00, -4080.00, -16320.00
6235, -0.20, 0.22, 1.27, 97.57, -40.29, -124.51, -4080.00, -4080.00, -16320.00
6292, -0.18, 0.29, 1.21, -22.79, 59.09, -124.51, -4080.00, -4080.00, -16320.00
6350, -0.17, 0.12, 1.18, -12.24, -91.44, -124.51, -4080.00, -4080.00, -16320.00
6422, -0.09, 0.28, 1.21, 124.51, 94.93, -124.51, -4080.00, -4080.00, -16320.00
6480, -0.23, 0.39, 1.22, 124.51, 124.51, -124.51, -4080.00, -4080.00, -16320.00
6537, -0.32, 0.33, 1.09, 77.97, 23.16, -124.51, -4080.00, -4080.00, -16320.00
6594, -0.49, 0.32, 1.39, 42.80, 26.75, -75.51, -2474.00, -2474.00, -9895.00
6652, -0.30, 0.46, 1.18, 59.32, -124.51, -124.51, -4080.00, -4080.00, -16320.00
6709, -0.20, 0.16, 1.31, 16.72, 84.50, -82.60, -2699.00, -2699.00, -10795.00
6782, -0.38, 0.28, 1.21, 39.35, -84.27, -124.51, -4080.00, -4080.00, -16320.00
6839, -0.02, 0.37, 1.16, 76.36, -72.26, -124.51, -4080.00, -4080.00, -16320.00
6897, -0.25, 0.36, 1.17, 65.67, -25.00, -124.51, -4080.00, -4080.00, -16320.00
6954, -0.14, 0.44, 1.19, 74.30, -55.92, -124.51, -4080.00, -4080.00, -16320.00
7012, 0.00, 0.23, 1.37, 45.40, -20.01, -124.51, -4080.00, -4080.00, -16320.00
