,0,1,2,3
3490,Gyro,8.15,5.12,-8.15
3496,Gyro,-21.25,-31.25,1.58
3502,Gyro,-4.38,15.06,-16.29
3508,Gyro,4.13,16.68,-6.29
3514,Gyro,6.45,-12.43,-9.69
3520,Gyro,-5.50,64.49,1.30
3526,Gyro,-6.71,-1.95,-6.63
3532,Gyro,7.06,12.18,-5.51
3538,Gyro,6.04,7.83,0.20
3544,Gyro,8.74,0.67,6.74
3550,Gyro,5.23,7.18,13.05
3556,Gyro,-5.26,14.80,5.99
3562,Gyro,-1.81,9.37,-1.06
3568,Gyro,-0.27,16.42,-0.38
3574,Gyro,-4.19,8.60,-6.18
3580,Gyro,-2.26,30.81,-5.53
3586,Gyro,-7.63,35.50,-8.77
3592,Gyro,-0.22,28.30,-7.41
3598,Gyro,8.02,-4.27,-14.62
3604,Gyro,4.05,-0.62,-5.57
3610,Gyro,4.57,-10.67,-8.69
3616,Gyro,5.42,-1.67,-3.11
3622,Gyro,3.81,-17.62,-8.53
3628,Gyro,1.10,-13.85,-7.47
3634,Gyro,2.34,-4.64,-1.49
3640,Gyro,-3.21,-30.11,-16.84
3646,Gyro,8.25,-18.76,-9.05
3652,Gyro,5.34,-50.28,-12.70
3658,Gyro,-8.17,-19.30,-13.27
3664,Gyro,11.32,-2.21,-0.16
3670,Gyro,-2.31,2.19,0.03
3676,Gyro,10.32,-6.46,1.20
3682,Gyro,2.82,1.51,5.59
3688,Gyro,2.03,-4.91,1.86
3694,Gyro,-1.79,-0.72,-1.87
3700,Gyro,10.26,2.13,2.00
3706,Gyro,10.53,4.70,13.35
3712,Gyro,15.60,-6.37,9.45
3718,Gyro,6.62,1.08,4.48
3724,Gyro,0.24,0.27,0.86
3730,Gyro,-10.64,-5.78,5.49
3736,Gyro,3.88,-44.40,7.24
3742,Gyro,0.57,-0.55,5.51
3748,Gyro,5.58,-1.40,9.65
3754,Gyro,-3.84,-2.80,0.65
3760,Gyro,1.11,0.62,5.02
3766,Gyro,0.56,-0.13,0.61
3772,Gyro,-1.54,0.90,0.54
3778,Gyro,0.98,0.38,1.49
3784,Gyro,0.77,-0.77,-2.95
3790,Gyro,-0.52,-16.34,-17.06
3796,Gyro,-6.14,-13.04,-2.92
3802,Gyro,1.02,-1.43,9.12
3808,Gyro,1.51,-1.07,10.43
3814,Gyro,0.92,3.57,4.30
3820,Gyro,8.29,21.30,-3.04
3826,Gyro,2.28,6.38,4.22
3832,Gyro,2.83,0.34,20.93
3838,Gyro,2.58,0.69,36.50
3844,Gyro,-1.00,-0.92,1.28
3850,Gyro,-3.39,-0.35,-30.30
3856,Gyro,-5.10,-1.15,-35.29
3862,Gyro,-0.47,-0.50,-6.03
3868,Gyro,-1.44,-0.27,-12.75
3874,Gyro,1.22,-0.03,-1.55
3880,Gyro,0.95,-0.04,5.36
3886,Gyro,0.63,-0.08,1.29
3892,Gyro,-2.34,-7.21,-2.47
3898,Gyro,2.84,5.51,-4.92
3904,Gyro,-5.48,14.19,-0.37
3910,Gyro,-12.75,14.11,-0.07
3916,Gyro,6.57,4.48,-1.48
3922,Gyro,-1.20,1.72,-0.72
